,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
icMelMelo1,0.089597115817936,0.410688147814331,0.0177990085624155,0.0220838215412348,0.0200315457413249,0.0179229382604777,0.00210995944118973,0.00331771068048671,0.0242618296529968,0.00403695358269491,0.00339161784587652,0.00420324470482199,0.0273740423614241,0.00941685443893646,0.00362415502478594,0.0136250563316809,0.000846777827850383,0.0149220369535827,0.000995493465525011,0.24195493465525,0.000321315908066697,0.000604326273095989,0.00496529968454259,0.00611356466876972,0.00239296980621902,0.00106264082920234,0.000851284362325372,0.0238224425416854,0.000611536728255971,0.00105543037404236,0.00013609734114466,0.000222622803064443,0.00375439387111311,0.00111716989634971,0.00619107706173952,0.000103650292924741,0.000459666516448851,0.000167643082469581,0.000560612888688598,0.000376295628661559,0.00012798557908968,0.000371789094186571,0.000137899954934655,0.000393420459666516,0.000219017575484452,0.000192879675529518,6.7598017124831e-06,8.92293826047769e-05,0.000777827850383055,0.0001198738170347,0.00133348355114917,0.000418657052726453,0.000109508787742226,0.000156376746282109,5.58810274898603e-05,0.0003199639477242,3.60522757999099e-05,8.38215412347904e-05,0.000103199639477242,0.000139251915277152,0.000210004506534475,5.81342947273547e-05,0.000118972510139703,5.09238395673727e-05,7.1203244704822e-05,0.000216313654799459,0.000140603875619648,0.00289274447949527,2.38846327174403e-05,7.1203244704822e-05,0.000152771518702118,0.000241550247859396,0.000265434880576836,0.000609283461018477,0.000292474087426769,1.17169896349707e-05,0.000103199639477242,9.55385308697611e-05,8.74267688147814e-05,0.00015592609283461,1.84767913474538e-05,2.79405137449301e-05,0.000218566922036954,7.66110860748085e-05,3.83055430374042e-05,0.000116719242902208,0.000184317260027039,5.49797205948626e-05,0.000160432627309599,0.000206399278954484,5.40784136998648e-05,5.36277602523659e-05,4.59666516448851e-05,3.10950878774223e-05,4.19107706173952e-05,7.57097791798107e-05,0.000410545290671474,7.21045515998197e-06,2.16313654799459e-05
icNebBrev1,0.182515561569689,0.25079251240415,0.00382363554352729,0.0978529544429409,0.00380333784393324,0.118801082543978,0.00409652683806946,0.0115516463689671,0.00209742895805142,0.0200351826792963,0.00959675236806495,0.00216914749661705,0.00151420838971583,0.0211569688768606,0.0140446549391069,0.0452047812359044,0.0149612088407758,0.00193955796120884,0.000382949932341001,0.00896932792061344,0.000474515110509698,0.000849345963013081,0.00136716283265674,0.00745466847090663,0.0871434370771313,0.0046147947677041,0.000408209291835814,0.000242219215155616,0.000587731168245377,0.0685656292286874,0.000139828597203428,0.00015020297699594,0.000264772214704556,0.000800180423996392,0.000318899413622012,0.000220117275597654,0.000384303112313938,0.000192151556156969,0.00212990527740189,0.000156968876860622,6.13441587731168e-05,0.000111862877762742,4.42038791159224e-05,0.000227334235453315,0.000198015336039693,7.08164185836716e-05,1.26296797474064e-05,0.00052999548940009,0.000551646368967073,0.000110058637798827,0.000159224176815516,0.000387460532250789,0.000934145241317095,0.000178619756427605,5.23229589535408e-05,0.000241317095173658,4.23996391520072e-05,7.75823184483536e-05,0.000262065854758683,0.000354082092918358,2.07487595850248e-05,6.85611186287776e-05,7.2169598556608e-05,3.6084799278304e-06,0.000181777176364456,7.39738385205232e-05,8.29950383400992e-05,0.000124492557510149,8.66035182679296e-05,0.000190347316193054,1.93955796120884e-05,1.39828597203428e-05,9.78800180423996e-05,1.03743797925124e-05,5.50293188994136e-05,0.000237708615245828,2.255299954894e-05,2.7063599458728e-05,0.000101037437979251,3.11231393775372e-05,3.06720793865584e-05,5.4127198917456e-06,0.000148849797023004,0.000152007216959856,3.06720793865584e-05,2.11998195760036e-05,0.000115922417681552,0.000167794316644114,0.000186287776274244,1.71402796571944e-05,0.000182679296346414,4.46549391069012e-05,4.46549391069012e-05,0.00011637347767253,0.000161930536761389,0.000615696887686062,2.7063599458728e-05,1.62381596752368e-05,1.17275597654488e-05
icNebSali1,0.370577477477477,0.0879,0.030168018018018,0.0978788288288288,0.00708918918918919,0.117169369369369,0.00238288288288288,0.0478472972972973,0.00279864864864865,0.00988828828828829,0.00168603603603604,0.00702387387387387,0.00155945945945946,0.0472756756756757,0.00212117117117117,0.0260995495495495,0.000904954954954955,0.00120405405405405,0.000841441441441441,0.00133558558558559,0.00107027027027027,0.00161351351351351,0.00078018018018018,0.000922972972972973,0.109108108108108,0.000147747747747748,0.00153063063063063,0.000364864864864865,6.57657657657658e-05,0.000182882882882883,0.000148198198198198,0.00271441441441441,0.000195045045045045,0.000508108108108108,0.000377477477477478,0.000199099099099099,0.00188738738738739,0.00015,0.000325225225225225,0.000243243243243243,4.81981981981982e-05,4.77477477477477e-05,0.000112162162162162,0.000372522522522523,0.000196396396396396,0.00150630630630631,2.02702702702703e-05,0.0024990990990991,3.6036036036036e-05,0.000398198198198198,0.000315315315315315,0.000378378378378378,0.000513513513513513,9.05405405405405e-05,6.57657657657658e-05,0.000227927927927928,0.000702702702702703,0.000185585585585586,0.00012027027027027,7.92792792792793e-05,3.24324324324324e-05,4.23423423423423e-05,2e-04,1.35135135135135e-05,1.30630630630631e-05,2.74774774774775e-05,9.00900900900901e-05,6.66666666666667e-05,1.8018018018018e-05,3.73873873873874e-05,0.000242342342342342,0.000164864864864865,4.90990990990991e-05,0.000924324324324324,0.000118018018018018,8.51351351351351e-05,8.42342342342342e-05,0,0.000355855855855856,2.65765765765766e-05,2.07207207207207e-05,2.47747747747748e-05,2.02702702702703e-05,0.000111711711711712,5.18018018018018e-05,5.22522522522522e-05,5.13513513513514e-05,5.94594594594595e-05,0.00214009009009009,1.62162162162162e-05,6.17117117117117e-05,9.68468468468468e-05,9.95495495495495e-05,3.28828828828829e-05,4.59459459459459e-05,0.000233783783783784,7.79279279279279e-05,4.05405405405405e-06,4.05405405405405e-06
icOcyOlen1,0.138193707865169,0.588061573033708,0.0128521348314607,0.0211276404494382,0.011087191011236,0.0100561797752809,0.00103730337078652,0.00499865168539326,0.00416,0.00967370786516854,0.0236516853932584,0.0200669662921348,0.00213303370786517,0.00187191011235955,0.00657797752808989,0.00358606741573034,0.00182112359550562,0.00378966292134831,0.0299505617977528,0.0580166292134831,0.0129685393258427,0.00146876404494382,0.00545752808988764,0.00540089887640449,0.000296629213483146,0.000287191011235955,0.000467415730337079,0.000373932584269663,0.000295280898876404,0.00049123595505618,0.000507415730337079,0.000438651685393258,0.00030561797752809,0.000313258426966292,0.00030561797752809,0.000128988764044944,0.00128224719101124,9.48314606741573e-05,0.000548314606741573,0.000165393258426966,7.86516853932584e-05,0.000180674157303371,4.26966292134831e-05,0.000580224719101124,0.000166741573033708,7.86516853932584e-05,2.02247191011236e-05,0.000355955056179775,4.58426966292135e-05,0.00010247191011236,0.000306966292134831,0.00107370786516854,0.00234337078651685,1.61797752808989e-05,0.00022247191011236,0.000125842696629213,0.000926741573033708,0.00022876404494382,5.61797752808989e-05,8.62921348314607e-05,5.21348314606742e-05,0.00149932584269663,0.000146966292134831,5.75280898876405e-05,0.00025123595505618,0.000368539325842697,0.000168539325842697,0.000158651685393258,1.61797752808989e-05,6.1123595505618e-05,0.000103370786516854,6.29213483146067e-05,0.000221573033707865,9.34831460674157e-05,4.08988764044944e-05,9.43820224719101e-05,3.41573033707865e-05,0.000651685393258427,0.000108314606741573,3.82022471910112e-05,0.000101573033707865,7.10112359550562e-05,0.00023685393258427,0.000351011235955056,0.00024,4.49438202247191e-06,0.000400449438202247,1.12359550561798e-05,7.14606741573034e-05,5.30337078651685e-05,0.000192359550561798,0.000284943820224719,2.96629213483146e-05,0.000165842696629213,7.19101123595506e-05,7.37078651685393e-05,1.34831460674157e-05,0.00014247191011236,0.00190516853932584
icOphArdo1,0.301769784172662,0.159459082733813,0.00495278776978417,0.137321942446043,0.00361735611510791,0.0517428057553957,0.00210521582733813,0.0512329136690647,0.0450535071942446,0.0091353417266187,0.00221043165467626,0.0233489208633094,0.00647077338129496,0.0188727517985612,0.00413938848920863,0.133053057553957,0.00172122302158273,0.00138714028776978,0.000703687050359712,0.00145548561151079,0.000772931654676259,0.00132913669064748,0.000459982014388489,0.000388489208633094,0.00014478417266187,0.000298561151079137,0.000526079136690647,0.000287769784172662,0.014960881294964,0.000122751798561151,0.000227068345323741,0.000168615107913669,0.000267985611510791,0.000557104316546763,0.000450539568345324,0.00364253597122302,0.000523830935251799,0.000223471223021583,0.000320593525179856,0.00027113309352518,0.000118705035971223,2.2931654676259e-05,0.000100269784172662,9.66726618705036e-05,0.0054478417266187,0.000349820143884892,4.94604316546763e-06,0.000116007194244604,0.000389388489208633,0.000118255395683453,0.000265737410071942,0.000552158273381295,9.89208633093525e-05,7.64388489208633e-05,1.84352517985612e-05,0.000496402877697842,9.12769784172662e-05,3.68705035971223e-05,5.89028776978417e-05,0.000571492805755396,1.79856115107914e-05,2.60791366906475e-05,0.000348471223021583,5.08093525179856e-05,3.5521582733813e-05,5.03597122302158e-05,0.000344874100719424,6.38489208633094e-05,2.33812949640288e-05,4.67625899280576e-05,0.000186151079136691,0.000274730215827338,3.59712230215827e-06,9.62230215827338e-05,1.97841726618705e-05,7.19424460431655e-06,5.57553956834532e-05,0.000212679856115108,0.000329586330935252,1.0341726618705e-05,1.07913669064748e-05,7.19424460431655e-06,0.000723471223021583,0.000107014388489209,3.41726618705036e-05,2.15827338129496e-05,0.000758093525179856,0.000651528776978417,3.41726618705036e-05,8.04856115107914e-05,0.000102068345323741,3.01258992805755e-05,3.37230215827338e-05,1.30395683453237e-05,0.000265287769784173,9.03776978417266e-05,9.08273381294964e-05,1.0341726618705e-05,2.24820143884892e-06
icPhiCogn1,0.315470825852783,0.29282854578097,0.0618379712746858,0.0124973070017953,0.0675973967684022,0.0255543087971275,0.00146364452423698,0.00347172351885099,0.00358976660682226,0.00244524236983842,0.029024236983842,0.00836220825852783,0.0034762118491921,0.00175359066427289,0.0556207360861759,0.00709021543985637,0.00205071813285458,0.00141068222621185,0.00382630161579892,0.0223402154398564,0.000667414721723519,0.000649012567324955,0.0289102333931777,0.00433976660682226,0.000706912028725314,0.000391831238779174,0.00038689407540395,0.00593043087971275,0.00100179533213645,0.000442549371633752,0.00109964093357271,0.0013572710951526,0.000426840215439856,0.000713195691202873,0.00488958707360862,0.000660682226211849,0.00066427289048474,2.10951526032316e-05,0.00130341113105925,0.000281418312387792,8.97666068222621e-06,0.000427289048473968,0.000202423698384201,0.000268402154398564,0.000302962298025135,0.00019165170556553,0.000207809694793537,0.000587522441651706,0.00092818671454219,4.30879712746858e-05,4.30879712746858e-05,0.0014443447037702,0.000604129263913824,0.000466337522441652,0.000213195691202873,0.00062657091561939,4.0394973070018e-05,0.000115798922800718,0.000336624775583483,0.0105933572710952,2.10951526032316e-05,0.00014721723518851,0.000201077199281867,5.25134649910233e-05,0.00050359066427289,0.000122980251346499,1.48114901256732e-05,9.15619389587074e-05,0.000692100538599641,7.18132854578097e-05,6.91202872531418e-05,6.6427289048474e-05,0.000108168761220826,6.19389587073609e-05,0.000278725314183124,5.11669658886894e-05,0.000123877917414722,4.35368043087971e-05,8.6624775583483e-05,9.29084380610413e-05,0.000296678635547576,5.52064631956912e-05,0.000721723518850987,0.000189856373429084,5.70017953321364e-05,0.000138240574506284,0.000115798922800718,4.17414721723519e-05,0.000262567324955117,5.25134649910233e-05,0.00028770197486535,0.000152603231597846,0.000288150807899461,7.27109515260323e-05,4.35368043087971e-05,3.14183123877917e-05,6.77737881508079e-05,5.38599640933573e-06,9.87432675044883e-06
icPodAlpi1,0.084961226330027,0.486557709648332,0.0086248872858431,0.063109558160505,0.00533002705139766,0.0148381424706943,0.00367583408476105,0.0273489630297565,0.0220640216411181,0.0132425608656447,0.00412128043282236,0.00529486023444545,0.00204869251577998,0.0283507664562669,0.00378178539224527,0.165123985572588,0.000602344454463481,0.00111722272317403,0.000656898106402164,0.00353877366997295,0.00337917042380523,0.000309287646528404,0.000868349864743012,0.000509467989179441,9.46798917944094e-05,0.00262894499549143,0.00153110910730388,0.000363841298467087,0.0279927862939585,0.00188277727682597,0.000123985572587917,5.63570784490532e-05,0.000926510369702435,0.000559963931469793,0.000215509467989179,0.000549143372407574,0.000206492335437331,0.000244364292155095,0.00244003606853021,0.000500901713255185,5.90622182146078e-05,3.42651036970243e-05,5.04959422903517e-05,0.000236699729486023,7.16862037871957e-05,8.97204688908927e-05,2.07394048692516e-05,0.000461226330027051,0.000410279531109107,6.53742110009017e-05,6.31199278629396e-05,0.000250676284941389,0.000179891794409378,0.000213255184851217,0.000243011722272317,0.0015238954012624,6.44724977457169e-05,0.00010414788097385,5.18485121731289e-05,0.000979260595130748,1.8034265103697e-05,9.46798917944094e-05,4.91433724075744e-05,4.73399458972047e-05,4.46348061316501e-05,0.000200631199278629,3.56176735798016e-05,0.000162759242560866,5.00450856627592e-05,6.40216411181244e-05,0.00025834084761046,3.11091073038774e-05,6.49233543733093e-05,4.77908025247971e-05,0.000143372407574391,4.37330928764653e-05,0.0006487826871055,5.77096483318305e-05,0.000199278629395852,2.61496844003607e-05,6.53742110009017e-05,7.57439134355275e-05,0.000527051397655545,0.000110009017132552,5.18485121731289e-05,1.03697024346258e-05,6.6726780883679e-05,9.73850315599639e-05,2.7502254283138e-05,2.25428313796213e-05,9.01713255184851e-06,0.00021370604147881,1.89359783588819e-05,0.000522993688007214,4.05770964833183e-06,0.000785392245266005,9.28764652840397e-05,1.03697024346258e-05,5.36519386834987e-05
icPolCerv1,0.162744039586145,0.277538911381017,0.0717696806117859,0.00635537561853351,0.0242739541160594,0.0125937921727395,0.00152091767881242,0.00780746738641475,0.0610517318938372,0.0010548807917229,0.0232860998650472,0.0177089518668466,0.00600674763832659,0.00289473684210526,0.0447179487179487,0.0138034188034188,0.000375168690958165,0.00201529464687359,0.0183382816014395,0.116832208726946,0.00612505623031939,0.000175438596491228,0.00965002249212775,0.0512941970310391,0.000103013945119208,0.000534862798020693,0.00157040035987404,0.000304093567251462,0.000122357174988754,0.0411048133153396,0.00486054880791723,0.000446693657219973,0.000840305892937472,0.000358074673864148,0.000235717498875394,0.000133153396311291,0.00144219523166892,5.98290598290598e-05,0.000148897885739991,9.49167791273054e-05,7.96221322537112e-05,0.000666666666666667,6.88259109311741e-05,0.000162393162393162,4.76833108412056e-05,4.18353576248313e-05,6.97255960413855e-05,0.000439496176338282,8.50202429149798e-05,7.42240215924427e-05,0.000130004498425551,0.000195681511470985,0.000907782276203329,4.5434098065677e-05,7.51237067026541e-05,0.000260008996851102,0.00047323436797121,3.68870895186685e-05,0.000201529464687359,0.000214574898785425,3.10391363022942e-05,0.000282051282051282,0.000152046783625731,0.000134952766531714,9.7165991902834e-05,0.000126855600539811,5.84795321637427e-05,0.00015429599640126,9.7165991902834e-05,1.48448043184885e-05,0.000274853801169591,3.73369320737742e-05,7.24246513720198e-05,0.00010076473234368,5.35312640575798e-05,8.63697705802969e-05,0.000174538911381017,0.000100314889788574,7.73729194781826e-05,2.24921277552857e-05,5.75798470535313e-05,0.00012280701754386,0.000143499775078722,8.50202429149798e-05,6.25281151596941e-05,0.00011965811965812,0.000134952766531714,0.000102114260008997,5.71300044984255e-05,5.98290598290598e-05,0.000119208277103014,4.04858299595142e-05,8.54700854700855e-06,3.5987404408457e-05,2.74403958614485e-05,2.92397660818713e-05,2.06927575348628e-05,1.34952766531714e-06,5.30814215024741e-05
icPteMadi1,0.338085701398286,0.0664086603518268,0.0435399188092016,0.0596445647271087,0.118284618854308,0.0592954442940911,0.00145331529093369,0.00903337843933243,0.00267207938655841,0.0141551646368967,0.00688182228236355,0.0073170951736581,0.00713125845737483,0.00154127198917456,0.0632580063148399,0.107125845737483,0.000246278755074425,0.000697338746053225,0.000412719891745602,0.00332205683355886,0.000218313035633739,0.00201443391971132,0.00069914298601714,0.000614794767704105,0.0705687866486243,0.000888588182228236,0.000504736129905277,0.00123319801533604,0.000263419034731619,0.000398285972034281,0.000443843031123139,8.70545782589084e-05,0.000184934596301308,0.000173207036535859,0.000324763193504736,0.000301759133964817,0.000343256653134867,8.3446098331078e-05,4.55570590888588e-05,0.000209291835814163,4.14975191700496e-05,6.3148398737032e-05,0.000331529093369418,0.00015020297699594,3.69869192602616e-05,0.000196662156066757,9.021199819576e-06,5.638249887235e-05,0.00208344609833108,0.00151150202976996,0.000157419936851601,0.000441587731168245,0.000100135317997294,0.000122237257555255,6.94632386107352e-05,8.25439783491204e-05,3.20252593594948e-05,3.74379792512404e-05,5.4127198917456e-05,5.27740189445196e-05,7.2169598556608e-06,0.000503382949932341,0.000136220117275598,2.57104194857916e-05,4.55570590888588e-05,1.84934596301308e-05,2.97699594046008e-05,0.000149751917004962,5.81867388362652e-05,1.84934596301308e-05,0.000147045557059089,0.000136220117275598,2.30040595399188e-05,4.55570590888588e-05,0.000249887235002255,1.30807397383852e-05,0.000105548037889039,1.127649977447e-05,7.26206585475868e-05,2.4808299503834e-05,1.21786197564276e-05,4.9616599007668e-06,0.000381596752368065,6.13441587731168e-05,0.00049616599007668,0.000148398737032025,0.000336490753270185,8.43482183130356e-05,6.94632386107352e-05,4.69102390617952e-05,0.000123139377537212,0.000132611637347767,0.000107352277852954,8.1190798376184e-05,0.000226432115471358,7.26206585475868e-05,2.07487595850248e-05,4.510599909788e-07,3.42805593143888e-05
icPteMadi1.icPteMadi3,0.38415987460815,0.154472010747873,0.0305879982086879,0.0351455441110614,0.0192745185848634,0.110324227496641,0.00240752351097179,0.10269144648455,0.0030550828481863,0.00227272727272727,0.00362203313927452,0.0142068965517241,0.00455575459023735,0.00293148231079266,0.00467622033139274,0.0167420510523959,0.00113748320644872,0.0160752351097179,0.000571428571428571,0.0045333631885356,0.000515450067174205,0.00322257053291536,0.00181728616211375,0.000875055978504254,0.0251768920734438,0.000609046126287506,0.035833407971339,0.000286609941782356,0.000466188983430363,0.000363636363636364,0.00090282131661442,0.000327810120913569,0.00100268696820421,0.00213793103448276,0.000921630094043887,0.000120017913121361,0.000457680250783699,2.37348858038513e-05,0.000175996417375728,0.000207792207792208,0.000305866547245858,0.000109270040304523,7.97133900582176e-05,5.7769816390506e-05,0.000557993730407524,0.000241379310344828,3.44827586206897e-05,8.24003582624272e-05,0.000390058217644425,0.000117330944917152,0.0019986565158979,0.000281683833407971,9.71786833855799e-05,0.000137931034482759,4.34393193013883e-05,0.000100761307657859,5.86654724585759e-05,0.000943573667711599,7.16524854455889e-06,0.000909986565158979,0.000101656963725929,2.28392297357815e-05,9.98656515897895e-05,5.28437080161218e-05,4.03045230631438e-05,2.06000895656068e-05,0.000531571876399463,0.000444245409762651,6.71742051052396e-06,6.26959247648903e-06,0.000132557098074339,0.000592028660994178,0.000120465741155396,0.000179131213613972,6.89655172413793e-05,3.26914464845499e-05,0.000128526645768025,0.000111957008508733,2.91088222122705e-05,2.5526197939991e-05,1.88087774294671e-05,4.20958351992835e-05,5.41871921182266e-05,1.79131213613972e-06,0.000105239587998209,7.47872816838334e-05,0.000310344827586207,0.000152709359605911,1.9256605463502e-05,0.000329153605015674,3.09001343484102e-05,0.000302283922973578,5.8217644424541e-06,2.10479175996417e-05,1.07478728168383e-05,0.000286162113748321,3.76175548589342e-05,4.47828034034931e-06,2.23914017017465e-06
icPyrSerr1,0.380976608187135,0.0779730094466937,0.00561628430049483,0.0199586144849303,0.0136909581646424,0.0129428699955016,0.0080233918128655,0.0321421502474134,0.00318488529014845,0.00335762483130904,0.00183805668016194,0.00758119658119658,0.00182411156095367,0.00121817363922627,0.157304993252362,0.0543243364822312,0.000310841205578048,0.0107651821862348,0.0681511470985155,0.0246878092667566,0.0105213675213675,0.000351776878092668,0.00118443544759334,0.00107692307692308,0.000210526315789474,0.000330184435447593,0.018944669365722,0.000529464687359424,0.0013072424651372,0.000168690958164642,0.000698155645524067,0.00890733243364822,0.000464237516869096,0.0495497076023392,0.00156770130454341,0.000134053081421502,0.00216284300494827,0.000433198380566802,0.000121907332433648,0.00267926225820963,4.13855150697256e-05,0.000217273954116059,0.000459289248762933,0.000468735942420153,5.84795321637427e-05,8.99685110211426e-05,1.84435447593342e-05,0.000334233018443545,0.00103553756185335,0.000432748538011696,5.93792172739541e-05,0.000144399460188934,0.000545209176788124,5.21817363922627e-05,0.000168690958164642,5.39811066126856e-05,0.000109761583445794,8.54700854700855e-05,6.79262258209627e-05,0.000722447143499775,0.000149797570850202,6.56770130454341e-05,9.35672514619883e-05,1.39451192082771e-05,0.00335942420152946,8.54700854700855e-06,8.09716599190283e-06,0.000104813315339631,1.259559154296e-05,0.000437696806117859,4.49842555105713e-05,0.000296896086369771,7.19748088169141e-06,0.000189833558254611,8.14215024741341e-05,0.00061493477282951,6.79262258209627e-05,3.64372469635628e-05,3.46378767431399e-05,3.68870895186685e-05,1.39451192082771e-05,2.74403958614485e-05,0.000117408906882591,2.06927575348628e-05,1.57444894287e-05,8.81691408007197e-05,0.000436797121007647,1.79937022042285e-05,9.04183535762483e-05,1.61943319838057e-05,3.82366171839856e-05,8.54700854700855e-06,0.00041025641025641,8.05218173639226e-05,5.75798470535313e-05,0.000211426000899685,0.00016689158794422,2.11426000899685e-05,0.000113810166441745
icRhaFulv1,0.158169811320755,0.0557201257861635,0.102044025157233,0.00575426774483378,0.0655408805031447,0.0107569631626235,0.00183288409703504,0.0059811320754717,0.00209433962264151,0.00156424079065589,0.00240431266846361,0.00523854447439353,0.0289564240790656,0.00188140161725067,0.123977088948787,0.00454043126684636,0.00102246181491465,0.00275022461814915,0.00187556154537287,0.013777628032345,0.00101841868823001,0.000342318059299191,0.000891284815813118,0.000594788858939802,0.000183288409703504,0.0507214734950584,0.0295902964959569,0.000196765498652291,0.0010633423180593,0.000290206648697215,0.00137286612758311,0.0390974842767296,0.000708894878706199,0.00070440251572327,0.000203953279424978,8.98472596585804e-05,0.00375741239892183,0.000106019766397125,0.000190026954177898,4.08805031446541e-05,4.5822102425876e-05,0.000142857142857143,4.44743935309973e-05,0.000900718778077269,8.67026055705301e-05,0.00013162623539982,8.53548966756514e-06,3.99820305480683e-05,0.000756513926325247,4.1329739442947e-05,0.00017026055705301,0.000459119496855346,0.000398023360287511,3.36927223719677e-05,0.000291105121293801,4.40251572327044e-05,0.000364330637915544,8.04132973944295e-05,0.000110062893081761,0.000174752920035939,6.73854447439353e-05,0.000567834681042228,6.51392632524708e-05,0.000173854447439353,0.000240341419586703,3.86343216531896e-05,6.06469002695418e-05,0.000370170709793351,1.30278526504942e-05,2.38095238095238e-05,2.47079964061096e-05,0.000173854447439353,1.392632524708e-05,3.6837376460018e-05,5.79514824797844e-05,6.10961365678347e-05,3.00988319856244e-05,0.000261455525606469,5.92991913746631e-05,3.99820305480683e-05,7.23270440251572e-05,1.21293800539084e-05,0.264688230008985,0.000249326145552561,0.000239442946990117,0.000431716082659479,3.81850853548967e-05,2.2911051212938e-05,3.00988319856244e-05,5.92991913746631e-05,0.000131176999101527,5.34591194968553e-05,3.41419586702606e-05,2.47079964061096e-05,4.94159928122192e-06,5.79514824797844e-05,1.30278526504942e-05,1.21293800539084e-05,7.36747529200359e-05
icSilAtra2,0.0242789544840018,0.016201442091032,0.006401081568274,0.0201230283911672,0.0269905362776025,0.0322266786840919,0.000799008562415502,0.00212528165840469,0.00414601171698963,0.0127746732762506,0.00264668769716088,0.00157187922487607,0.00663001351960343,0.00117260027039207,0.00614060387561965,0.00165840468679585,0.000371338440739072,0.000583145561063542,0.000532221721496169,0.00400495718792249,0.000454709328526363,0.000462370437133844,0.000783235691753042,0.000721496169445696,0.056605227579991,0.000569175304191077,0.000435781883731411,0.00298557908968004,0.00031590806669671,0.000387561964849031,0.000169445696259576,0.00100270392068499,0.000243352861649392,0.000143758449752141,0.000468679585398828,0.756743127534926,0.000170797656602073,8.83280757097792e-05,0.000235691753041911,9.46372239747634e-05,7.52591257323119e-05,9.32852636322668e-05,0.000153222172149617,0.000568724650743578,8.33708877872916e-05,0.000205497972059486,1.71248310049572e-05,6.62460567823344e-05,6.84993240198288e-05,0.000121676430824696,0.000120324470482199,8.74267688147814e-05,6.0387561964849e-05,0.000107706173952231,8.65254619197837e-05,3.74042361424065e-05,6.30914826498423e-05,3.199639477242e-05,5.81342947273547e-05,3.10950878774223e-05,1.44209103199639e-05,3.15457413249211e-05,9.2383956737269e-05,2.25326723749437e-05,3.74042361424065e-05,2.70392068499324e-06,1.03650292924741e-05,0.000220369535826949,7.21045515998197e-06,8.11176205497972e-06,4.91212257773772e-05,8.02163136547995e-05,1.30689499774673e-05,0.00178864353312303,1.93780982424516e-05,1.53222172149617e-05,5.04731861198738e-05,2.16313654799459e-05,5.54303740423614e-05,8.42721946822893e-05,5.54303740423614e-05,2.02794051374493e-05,8.92293826047769e-05,4.14601171698964e-05,8.42721946822893e-05,2.02794051374493e-05,0.000103650292924741,3.42496620099144e-05,2.97431275349256e-05,1.26182965299685e-05,4.86705723298783e-05,1.84767913474538e-05,1.26182965299685e-05,1.30689499774673e-05,1.89274447949527e-05,2.70392068499324e-06,9.37359170797657e-05,2.70392068499324e-06,7.61604326273096e-05
idAcrOrbc1,0.0858837837837838,0.275723423423423,0.00361621621621622,0.016340990990991,0.0022972972972973,0.0150837837837838,0.0571279279279279,0.217834684684685,0.028286036036036,0.00181486486486486,0.0107725225225225,0.0108036036036036,0.00367252252252252,0.0014518018018018,0.00233963963963964,0.209322072072072,0.00601126126126126,0.0050454954954955,0.000796846846846847,0.000814414414414414,0.000485585585585586,0.000984234234234234,0.00124414414414414,0.0217932432432432,0.00036036036036036,0.00163198198198198,0.0010518018018018,0.000551801801801802,0.000605855855855856,0.00204234234234234,0.000866216216216216,0.00016981981981982,0.000836936936936937,0.00327297297297297,0.00116306306306306,1e-04,0.000184234234234234,0.000133783783783784,0.000140540540540541,0.000268018018018018,0.000186036036036036,0.000119369369369369,4.68468468468469e-05,0.000154054054054054,0.00136621621621622,0.000113063063063063,2.25225225225225e-06,8.15315315315315e-05,0.000613513513513513,7.56756756756757e-05,0.000467117117117117,9.63963963963964e-05,0.000233333333333333,3.73873873873874e-05,5.85585585585586e-05,0.000112162162162162,4.86486486486486e-05,7.02702702702703e-05,0.000665765765765766,8.37837837837838e-05,0.000111711711711712,5.72072072072072e-05,9.05405405405405e-05,1.57657657657658e-05,0.000104504504504505,6.17117117117117e-05,2.02702702702703e-05,5.09009009009009e-05,4.5045045045045e-06,4.05405405405405e-05,2.07207207207207e-05,2.07207207207207e-05,0.000195045045045045,2.47747747747748e-05,7.52252252252252e-05,4.95495495495495e-06,4.36936936936937e-05,3.42342342342342e-05,0.000545945945945946,0.000159459459459459,7.65765765765766e-06,2.88288288288288e-05,0.000103153153153153,5.67567567567568e-05,8.55855855855856e-06,5.54054054054054e-05,7.07207207207207e-05,4.86486486486487e-05,0.00013963963963964,3.73873873873874e-05,3.33333333333333e-05,2.20720720720721e-05,1.35135135135135e-05,5.40540540540541e-06,9.00900900900901e-06,8.1981981981982e-05,2.97297297297297e-05,4.05405405405405e-06,3.6036036036036e-06
