,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98
1,0.0151390476165143,0.0123314607646516,0.0354501390523514,0.0138864763752898,0.00924807418141988,0.029571405262199,0.00653002121195806,0.00121856414107492,0.0767541851657297,0.00850468999139772,0.0152500381128902,0.0132644859355147,0.012645087018826,0.00441194114746615,0.0102554424968032,0.0315014206167835,0.0427896376197684,0.00458616639674882,0.00659731266884577,0.00814543824288907,0.00688798216202675,0.0135575553239648,0.00712067559693622,0.0522286668752187,0.00665401682515599,0.0317494737481637,0.000384960717363965,0.00930926286420311,0.00237959272414862,0.0770876872035673,0.0118586286821209,0.013809807741558,0.00584518381965301,0.0063078023393391,0.00843978219443191,0.0363320542088025,0.0116372616726538,0.000102562787057614,0.0271271904918076,0.0200367642874652,0.011631342121788,0.0213887239087938,0.0204706269455258,0.0091801568907221,0.0472789100692249,0.00256242817137212,0.0154971916812016,0.023609649181768,0.00302215568650149,0.00708215410565143,0.0264117926948128,0.00417970758233546,0.00540949640224754,0.0089628662399918,0.00733442303896039,0.00855208503961831,0.00789418027447874,0.00788216321266093,0.0683604723987311,0.00359953338361882,0.00772634064659573,0.0141256132167332,0.0138539724038474,0.00764276902338843,0.0051037320168402,0.00566729357068866,0.00417965017058729,0.00559553528516952,0.00642981430246041,0.0104770321255361,0.0131632963395458,0.00634072484661875,0.00797569805364482,0.0143904817023073,0.0155550033628645,0.00870049279706261,0.00315120915919565,0.010086495621826,0.00922787099577935,0.0102281529584487,0.00977251033992117,0.0177221382272608,0.00955060638644415,0.0227389174259162,0.0143365348027158,0.00882914822111004,0.00968062697195075,0.00302364737240962,0.0702197482135513,0.00581989827695918,0.00922302226743567,0.0136190312565327,0.0103652208793617,0.0031337651994072,0.00609300516799457,0.0107421036247782,0.00351743561349913,0.00599626428118894,0.0243960178609344
2,0.0129290745652317,0.0103428113285947,0.0363699304923801,0.0208983494515207,0.0269101638431558,0.0338781646000454,0.00715644752518417,0.00145846557885687,0.0470359898377705,0.0290361087369586,0.0013137635835626,0.0136922635880718,0.0373551982717372,0.0015600096530291,0.0055971206467241,0.00515209183164675,0.013255841038154,0.00389719431772517,0.00785120037794205,0.00621032815340184,0.00323053284883101,0.0193304554679773,0.00926284638701879,0.0207802801979967,0.00844260324687023,0.00873134881970319,0.000300682076919508,0.00991063597114995,0.0124697863505635,0.00865459996446836,0.0120889927443073,0.0223361713569349,0.041586936684274,0.00961028624860411,0.00708779116893095,0.00413907084535905,0.0240452891411043,0.0112137238229479,0.00428370463869478,0.0234679640809423,0.0293590995804348,0.00394783216066493,0.0027655530305902,0.0111199474406442,0.015846543215239,0.0151596192953588,0.00134693249915315,0.0143081972402107,0.0111954386197876,0.00821929990721104,0.032346804853006,0.00752623891064756,0.00285834521490976,0.00366459034014674,0.0119438997166677,0.0120051381219643,0.00565329129185716,0.00732956200738617,0.00481913541504538,0.0119397563826495,0.0111056122211329,0.0044199835470264,0.0311037028604415,0.0238509644038837,0.0170741095763327,0.0248340361528014,0.0185243867917352,0.0105520284764251,0.00979170358242468,0.0212161622724812,0.00784154389261981,0.00749703141537101,0.0069912250494013,0.0173973240618567,0.00955164715579429,0.00173727028949366,0.00286199677503054,0.0349856139389192,0.0255721689152092,0.00837480421988847,0.00330499671148101,0.00396898724014795,0.0167239929632023,0.00217962237053763,0.0163875135843867,0.0443900199826342,0.0312588128392412,0.00411642293487986,0.0128549782224857,0.0147132126470804,0.0108502660466532,0.0116180845774741,0.00522184307853121,0.0211007145042387,0.0121001603766978,0.0317120886270196,0.0139245668350689,0.00391989474657288,0.00926718991730687
3,0.0113391804560481,0.0108932418635121,0.0063200001496148,0.0102434991038137,0.00477500543264877,0.00797389233182461,0.018672592767026,0.00118819225149325,0.0869295945683514,0.0176753171442192,0.00334854977171124,0.00703509924335558,0.0367559213293909,0.017475851855863,0.00623017006689767,0.017905945358608,0.0120714851154296,0.0114594817936886,0.00706048275389272,0.0144498869026627,0.00179578944626653,0.0153251478045725,0.00147405186403876,0.027067846385244,0.00425065061447491,0.0150056451993245,0.0159480140257688,0.00623939148624645,0.0518317259176451,0.0503141761295739,0.000121857754282923,0.00374135247860267,0.00381116710616512,0.0173155001202338,0.00461686477726136,0.00771307322434075,0.00351955329131346,0.0283835576438477,0.0347140577963176,0.0123793879710677,4.03924593829129e-05,0.00871325824056159,0.00234623911307044,0.0350241283210431,0.0041996999751786,0.00729940346869473,0.00235364941297558,0.00247372988550276,0.0257626118721476,0.00285599716017395,0.0259960029075271,0.00560539529776322,0.00486443472322795,0.00844293481211777,0.00899729509359453,0.00271275492491891,0.00558321069863938,0.0238049702481889,0.0439223635411432,0.00463147260639213,0.00393578661475726,0.00608272219706661,0.0063576365739572,8.30082097295323e-05,0.0232698349613592,0.00558542916789788,0.00463022510248681,0.0188760597697737,0.0152863957938652,0.000133414533666563,0.0283773342874159,0.00748388949747272,0.0176486342467265,0.0211193610345626,0.0140773780165725,0.0145631988266557,0.00878721015969883,0.0179904001036434,0.0275003520709844,0.00668139955418181,0.00391003197036017,0.00112025277047253,0.00387954671314323,0.0350657119473992,0.0108282683080664,0.0115093154706236,0.00499188450064232,0.00471475512597842,0.0318857548306712,0.00110447343612209,0.0114056403163726,0.0198971789420512,0.00557536608433385,0.0205620812484106,0.00465390050297985,0.0060783222795766,0.00699028971327693,0.0337320140991846,0.0111393166603719
4,0.0104996151493282,0.0097359294763315,0.00901040393577458,0.0119975361802112,0.0014024745664842,0.0127499060138512,0.00291644331520006,0.00129339381651659,0.0436034568479483,0.014435129076048,0.00518142948445918,0.00573914403869262,0.00976213878615965,0.0201975800570954,0.0039941308986049,0.0307414176000943,0.00149045972648696,0.00647579478410813,0.00537108495988704,0.00766296608760518,0.0017820190076469,0.00163357892366595,0.00559567900234413,0.00590254405171578,0.00932235111044817,0.00417050489464974,0.0112446095656223,0.00171804238593435,0.00632078429872657,0.0331870456891542,0.000132065428570765,0.00151988927053341,0.00369083946523603,0.0118866496312464,0.00963155406714781,0.0236652031094441,0.0195013441773243,0.0220742201600541,0.0326456603076653,0.00672663271748666,0.029155966707229,0.0036711275649436,0.0130168740381206,0.0013354177410322,0.00993755285936249,0.0113979472016935,0.00648485104592888,0.00873845291706063,0.00694025243419282,0.00398230240935227,0.0157304297760113,0.00949546323657115,0.00615769652069601,0.0044591596015048,0.0212565955516063,0.00566185540316777,0.00309001343926777,0.00518858721487223,0.0514130647673056,0.0152127410226237,0.00385088729693608,0.0126564024465261,0.001191687419601,0.0134588579783042,0.00162023760920593,0.0104303236085573,0.0128793197974697,0.0274720766966475,0.013972633733211,0.0165946942107441,0.0203862775588078,0.00552670371841952,0.0116852838963126,0.00527753784218409,0.00726820731443622,0.00351299020997729,0.013037156654754,0.00566708481538212,0.0140972178427489,0.00748940587011734,0.00918933316211562,0.00281297796880471,0.00855685886316799,0.00475544023840355,0.0384567862197102,0.00282451448678187,0.028150775274549,0.0321289048459833,0.00516528636169421,0.00803520475719173,0.00525227859209711,0.0124509029636508,0.0091294596064825,0.00525980385852442,0.012843535336633,0.0132032976645988,0.0113810243214111,0.00697806364818479,0.0023128316773285
5,0.0134655741432271,0.00975929703672938,0.0550159555201911,0.0160441870088739,0.0269936857195485,0.0334590928889765,0.00647274772639661,0.00281673808251376,0.0314986414093519,0.0237702700466119,0.00609023013859526,0.0106235748555781,0.0482653057795423,0.0138396867768159,0.015888497576872,0.00401052393717599,0.0106199688854441,0.00571563834518317,0.00450673041462399,0.0157608098986878,0.00191173007307883,0.0132390811993967,0.0102909993524599,0.0306453293635552,0.00198027535557384,0.0151354546988917,0.0159517819964163,0.00114051201907555,0.0165536500769113,0.021068024921463,0.0185860216724707,0.0129497330241599,0.0273195084539265,0.00714416504001576,0.00313644678007982,0.00365819391261107,0.00340040215245806,0.0110889428932064,0.0129034228202873,0.0202078865248569,0.0585527172971699,0.0101747069606061,0.00863810642858845,0.00316455915388802,0.00644201754706379,0.00609210803715452,0.0534432245818575,0.0293712962197828,0.0207261865789704,0.0148800804937699,0.0477231928964821,0.00827029100908544,0.00620148831832715,0.0139799920266112,0.0128615966556909,0.0341347865048694,0.011507895018371,0.00319655391764026,0.0109073750763626,0.00411439698904465,0.0305220792077293,0.0161650537482677,0.00323295404446808,0.00291713891008266,0.0165181670489106,0.00776028558382864,0.00373230496504719,0.00551589846990801,0.0053410114366363,0.0307692269491468,0.0219321405479894,0.00204748532341458,0.0106927766432651,0.0135490700505691,0.0163741260310546,0.00189598642473556,0.00646120595301244,0.00753920825773252,0.0329443069284804,0.0565129913668281,0.00792207200724107,0.00355604345794768,0.0169395087838676,0.0401276361502682,0.00401822222132996,0.00396503276831444,0.00723026488046945,0.0141444412282025,0.0104679435030558,0.00183511124996992,0.00654830461928227,0.00228604900387184,0.00913933927653856,0.00473005325743119,0.0105974141797612,0.00535952632723294,0.00926410553130158,0.0134494499681196,0.0139034757063593
6,0.0124172568844575,0.00732284519818459,0.00801656405538887,0.000461260320769169,0.000331321988671459,0.00377382964901145,0.00533214314533391,0.00333580156099196,0.0172169712511095,0.00220221548007385,0.00677016209856938,0.00490606447491603,0.0316206411594634,0.00457644491927906,0.00431722404154637,0.00566406866649719,0.0234088560905335,0.0216085564362461,0.00397172306284266,0.0215673675952132,0.0013016187427395,0.0112152545034549,0.00938016638279809,0.0334479451997797,0.00664283668153732,0.00608123451588406,0.000182002207758745,0.00182570196105721,0.00784319776707778,0.00329035306529579,0.000114432603092192,0.0072750173484323,0.00070514346725895,0.00656062822838328,0.0108707196900741,0.0034352467797888,0.0237977668519978,0.028619924146207,0.00367807343290617,0.0044112550242605,0.0118016234561797,0.021754001049942,0.0258438386588193,0.0404328333541818,0.00517831845897074,0.0108495638393085,0.00408184397751458,0.00641003905502126,0.00733453359622871,0.0306344815926838,0.00041062570213365,0.0236311195461936,0.0141694686876419,0.0040216756068289,0.000269903294124289,0.00339630448688772,0.00529794268802511,0.00687982819000548,0.0244636526945584,0.000826352959662423,0.0104715275615576,0.0168964444522854,0.0295607171109729,0.0203313209472921,0.0172456322983525,0.00727738439412105,0.0318200174540822,0.00846920303768223,9.66752922740769e-05,0.0224301215382631,0.0174018361145393,0.0162197568217544,0.00368038949355092,0.0130842079008842,0.00834634199794936,0.00558457900679505,0.00614997539555754,0.0296547095740479,0.0102313788538735,0.00585267874260532,0.0153048931189742,0.002413972118765,0.0222909386371825,0.0170623127397859,0.0108937138882148,0.00338108380183879,0.0470844809943319,0.00983450962355159,0.0110979654685486,0.0259198277866113,0.00476251971077417,0.00439879246991571,0.00116377079458111,0.000153042392829378,0.00139151662879723,0.00412116991072331,0.00859259363479467,0.0132831810630501,0.0269274957380366
7,0.0119429877710425,0.0107920804563388,0.000585168076785242,0.0003946795504615,0.000484529768657466,0.00269045675297051,0.00797977040767327,0.00343524398092742,0.0215340141157275,0.00105033458201648,0.00351355316473128,0.00917338063591369,0.0515074897463093,0.00835539805024033,0.00307087929749469,0.0085565108422157,0.00464057211917607,0.0176897367289169,0.00370075158248025,0.0336508280073898,0.00184144434496166,0.0407644502090571,0.00188146855340942,0.00981253421257917,0.0122039518880112,0.0311159092354193,0.000235721331815102,0.00136615277251938,0.104744321987621,0.000544609463961065,0.0120815395079451,0.00553542013304519,0.0129902884005783,0.00607785317616934,0.00311414984599194,0.0092720046323072,0.0042333866100017,0.0223783047440909,0.0210077098261554,0.0106286803388016,0.0116536373118622,0.0115501695464513,0.0144730557403032,0.0007905960918195,0.00839290516398396,0.0280866357201449,0.00340810379975894,0.00610416756467862,0.0345516254292881,0.0428627759126603,0.0100314158994168,0.00473200702200763,0.00467066745133114,0.00557147035347428,0.000257177739747839,0.0038684404690396,0.00726198560666146,0.000124096191598011,0.00436094363439688,0.000858732989745006,0.0113703753193906,0.0146211123007059,0.000458054284264878,9.11649455298289e-05,0.000237923878874209,0.00666269475271453,0.00974745750364498,0.0193981889537012,0.00897250498046334,0.000125374492736778,0.025198859231204,0.00496542880438579,0.000180007100356111,0.0127322286680166,0.00191488358342443,0.0151366619796532,0.00813960241057225,0.0366212928463821,0.00585246378042543,0.00570029546095867,0.00225281244832761,0.00285659973185954,0.0209452961572378,0.000227906340980897,0.0103187684255856,0.0103998260378547,0.00944072710059042,0.0109177913165471,0.0222436522313693,0.0260929494601905,0.00314797115027689,0.00613015923083248,0.0430009530968514,0.0107008596453877,0.0244181934973928,0.0112792429914354,0.00477488685670805,0.00495699877903793,0.00191981635561252
8,0.00907999549217928,0.00848858744084407,0.00105990570790506,0.00498424802977659,0.00308880639928696,0.0105333497054905,0.000850805964217489,0.00613088019500392,0.0162657559465749,0.00136332664892726,0.0013609011348238,0.00532255836926453,0.0259040874299331,0.0542146346789701,0.00266185156276692,0.0114744469795089,0.00116604075455625,0.014774737095679,0.00307576572781261,0.0229444724302832,0.00159305823498748,0.00479361814144271,0.0148860051391199,0.00193819964882952,0.00993578772525936,0.00752606951388642,0.0102912595413678,0.0020670864685757,0.00349278528763007,0.0264128891625514,0.000141202993056741,0.000315490081539398,0.012786047611184,0.00441550470176618,0.00408352023035202,0.00401786314728186,0.00106150956501129,8.19460478296674e-05,0.0159791728754132,0.00335301084084416,0.0176420609169889,0.00919369365152991,0.00034153364641742,0.0124868352902752,0.00325620227818543,0.0133241209361889,0.0179142252091212,0.0075394085058321,0.014018155692798,0.0100633256127921,0.0060370640957605,0.0199431498307029,0.0145245076794963,0.0122812924375189,0.0022010103939085,0.011864406762523,0.00441051331305636,0.00915493842110577,0.00210605838322763,0.004157639300302,0.00866967852833456,0.00869925535642139,0.000568966356951845,0.0043870591956357,0.00188038561861244,0.0177271576030291,0.00966403263019558,0.0195896836513773,0.0209442292472378,0.00277340178671485,0.0111174231771355,0.00157838760218104,0.0169422350794654,0.0101956013536663,0.00514236012627077,0.00225388701529988,0.0124434162941428,0.0126144604694134,0.0178666701611344,0.00874167761361088,0.00230775240204802,0.00667437091528602,0.00472122442322627,0.00504601499825842,0.0052019492270383,0.00390569070316194,0.00808875716328887,0.0408105648787195,0.00499752792268201,0.00984515982574174,0.0155867395886533,0.0123300438911817,0.0114897721893645,0.00398569656489167,0.0216679664902916,0.00846223474476092,0.0158835177076418,0.0133264063401433,0.00820791902503998
9,0.0100197024230951,0.00809306458911009,0.0109124666155436,0.0096148102698479,0.0043649159768081,0.0118181525767742,0.00604950468593537,0.00172109538843157,0.0551909504521002,0.012616504096767,0.00537986323566327,0.00630009376703432,0.00822912796858778,0.0190777185634003,0.00366271220988737,0.012335798322504,0.00201714063050458,0.0039126712393606,0.0104140308776796,0.0110198180131874,0.00501610663807818,0.00222999952499587,0.0182470681756603,0.0409739071206804,0.00496748747937088,0.00316435662399083,0.000320694906229989,0.00462992136553599,0.0467019784648352,0.0360869313505065,0.01224339489018,0.00148076302897876,0.0163723404676346,0.00554655953222705,0.00186654961130693,0.00183439423046635,0.0123155674465172,0.0112979822927549,0.00920684381992715,0.0166877075131582,0.0175033726241526,0.00649702467254856,0.00527190849785628,0.00915713771134973,0.00519340679876248,0.00731589249342098,0.00607410728945352,0.017307000689815,0.0070257961110327,0.00419448776415302,0.00163453872292933,0.00874904582076045,0.00790307906775511,0.00396506113576282,0.00163449227182766,0.00341864807581808,0.00278220409440694,0.00520566003398202,0.00663188730662634,0.0105491195036892,0.00929288622853299,0.0164264198806719,0.0125266784549858,0.00346679316297402,0.00697116569971651,0.00329562826470331,0.0101850689446618,0.00385198877132417,0.0105252081667363,0.0169420543123509,0.0132611650816257,0.00988767595490939,0.0185354118626595,0.011332933379362,0.0171268462883852,0.00250599835541501,0.00465482499850588,0.00999449565831449,0.0151689110040258,0.0126476600772198,0.00233142773922929,0.0079031047930613,0.001712520317208,0.00969898308328743,0.0103093138964606,0.00133249524037003,0.0386464570658439,0.0171215817799369,0.00424622987858141,0.0042039540044204,0.0063025912162776,0.00476327583333656,0.0349184823097363,0.0109830238013397,0.00920455848798763,0.0273948601744133,0.00799279396321197,0.00381144997271587,0.00705082778001381
10,0.00960932490506459,0.00770077446475324,0.000346540376487525,0.000318355790426194,0.000904465242094567,0.000978716528102042,0.00410837626538582,0.00197227263689595,0.0310729643371245,0.000634327897241488,0.00116128205217738,0.00449738555731863,0.0155836646981684,0.00333238973749833,0.00164860577715659,0.0055789862158419,0.00196004015290176,0.00358407191485142,0.00331574855993933,0.015840780578928,0.00168777940914854,0.0055455589004242,0.00568020030938864,0.0121812501594336,0.00356319373720731,0.00616033093486319,0.00031198707001725,0.00479854876410502,0.0195980617039539,0.00284482043400314,0.0121827265756504,0.0123684455919846,0.00433757560117417,0.0048133006833914,0.00616421671106844,0.00708933578086871,0.0076394468942951,8.56208298201612e-05,0.0032644179029923,0.000647193856755396,0.0118035516774504,0.00280247392663889,0.0157828065560253,0.000564040355021253,0.0171726894823661,0.0112489403120574,0.019358691469307,0.00365451837358677,0.00664227442644729,0.00966612884827143,0.0275699721782197,0.0123877234993501,0.00410263523426339,0.0107937425622205,0.00670670281555048,0.00633492455961724,0.00972293063908726,0.0307499728409278,0.00299376594633643,0.0112432628038418,0.00102757498130242,0.00403032616263597,0.0142901294885929,8.48301937768728e-05,0.000379488544890754,0.00761570877920792,0.0192375676552222,0.0247845160151361,0.00829972976604157,0.000161819804142105,0.0160155208771905,0.0577512496344317,0.00524708497827483,0.0251857835090277,0.00596775078113143,0.000126335518505074,0.000960064987595278,0.0139116570670759,0.0163951201379724,0.00413876289875645,9.79374680208006e-05,0.000614969662897313,0.00248778435763973,0.00896936144960037,0.0265425437697834,0.00357197879581863,0.0200178803600524,0.0138529539830333,0.0110343474843094,0.0261132793895806,0.0059073415547705,0.00412274711889829,0.00624988114891372,0.00016718711298942,0.0124479622141405,0.000729495887400659,0.0101099727956363,0.00160334188699155,0.0050941445576293
11,0.0115488114259107,0.00681424572895299,0.00405689677463878,0.000420984650499285,0.000435164640456674,0.000979704203044538,0.0199315437218824,0.00188420467712399,0.0791174022229491,0.000717059095061295,0.0100172990220327,0.00338670529748872,0.0285798817514392,0.0130763470604662,0.00526842121840723,0.00762663678770849,0.0108156142299396,0.0186000427366424,0.00461585652331625,0.018984983381641,0.00161606367797409,0.0180179799733221,0.00630730974141923,0.048486128333654,0.00130809126118373,0.00630974321911593,0.0158628687059159,0.0132378821471292,0.132639330019007,0.0752311427667589,0.000138795409592253,0.00932148039653482,0.00299448324449688,0.0103110042998315,0.0228605277944939,0.00239453436082987,0.00740650188956383,8.96886440848082e-05,0.0112580644994695,0.0151393858284064,0.0116438552552123,0.00184426789842439,0.0153653366807395,0.0107056749265147,0.00156933794584431,0.0154767913787377,0.001838479178382,0.00424336391732829,0.0147356755674305,0.00219538399594991,0.000390052154870521,0.00423425710691853,0.00284539827434268,0.00746883314226672,0.0249771537564644,0.00309645745600494,0.00234000510033384,0.00011215314758714,0.0107373625254265,0.00203041434723588,0.00421528996616431,0.00550697656502113,0.0167145023239978,0.029380320599215,0.0604616419769394,0.0190452074519659,0.00916885879727624,0.0179518080216294,0.00494361324080637,0.0134783433251255,0.00232315521253416,0.0199660199589809,0.00302622254849855,0.00339058723280184,0.00737460959508422,0.00015273049583778,0.00221659908766529,0.00269019072241985,0.000841624999401427,0.0103629682456529,0.0220975735690044,0.000598337559164152,0.0822105310256766,0.0288236252503899,0.00681244618869803,0.00991584947979935,0.0169731312619676,0.00329970821953218,0.00270050920368462,0.0283374751532216,0.0035998877572037,0.0125027500296693,0.00462168902392567,0.00929462414779488,0.0222808419328126,0.00339010271796228,0.00839042337396024,0.0443945107761174,0.00756447787824274
12,0.0108689010876039,0.0083282194427361,0.000796474256742576,0.00393270288004017,0.00055862085347482,0.00557342610172702,0.00353655671579098,0.00191180103665898,0.0340256050089596,0.00418512413177998,0.00108546309382183,0.00632380639008953,0.00790484649921411,0.0263489708695412,0.0037090284045731,0.0176063265745675,0.00171808226175822,0.00508531632828564,0.00488625890536337,0.0209588982550219,0.000890323820751721,0.00563768095414524,0.00916057123255899,0.00512404164828838,0.00538407911422008,0.00184471231935401,0.000297292253145098,0.000418498706865969,0.0682345094922773,0.0161889076929511,0.000138541925205045,0.00204317861139311,0.00408303874714399,0.00750305666732254,0.00180029381438958,0.00408634623024695,0.00433769823448724,0.0113698819386273,0.0154161166010051,0.00555013370209158,3.96708319600969e-05,0.00505690726770893,0.0069889377718741,0.0127578215331439,0.00420308688320196,0.00768950391051193,0.0265246648218044,0.00189287704839182,0.0324969289994971,0.0038020243074842,0.000429549112398454,0.0264386327991871,0.0189584671617307,0.0217635218067931,0.0121732084546196,0.0194475342630728,0.00712181609913607,0.0161829543997571,0.0038366448596195,0.01026831941935,0.00530205448325245,0.012129559098775,0.0256211438658887,0.0177466433815306,0.00449041116116314,0.0213990893026359,0.00335763425339276,0.00955896097582773,0.0100716438476619,0.00659894475133421,0.000514695890749701,0.0066790529912361,0.0322102398939565,0.000933949291001802,0.0146199040499124,0.00586658873556169,0.0034965141522031,0.00963132584282416,0.0120427383995209,0.00378904671771066,9.9478383275985e-05,0.000540732985382073,0.0143402036610894,0.00951544045665579,0.000322217804208952,0.00557015544232712,0.00155036879167499,0.00695855775111242,0.00638690798142807,0.00940420595099431,0.0174865590318301,0.00730073086985754,0.00326492645853513,0.0216054324608115,0.0103887080069267,0.000768100047553746,0.0206476858898424,0.00504947846852523,0.0040008342622978
13,0.0104714315360805,0.013037340635728,0.00735941034140163,0.0116001833828627,0.00419400158164123,0.0116317585380689,0.00142463478899214,0.00181403416950634,0.0275558294096255,0.00927984195000891,0.00609204591245403,0.00780665211977599,0.00880353639595612,0.00296030929643091,0.00401473145801695,0.020513722029283,0.00336290029310118,0.00802707731824718,0.00631734945630099,0.0214408998172921,0.00275782256730324,0.00712904378488074,0.00377385079679518,0.0219113557020559,0.00419786831357128,0.00756438948991017,0.0103051407914539,0.00774936619069943,0.00506474739264389,0.0420809046934273,0.000109592919713816,0.00511463500788718,0.0024319586633873,0.00578370937207964,0.0141064311046334,0.00205135531549526,0.00614063915503822,0.0169330002407543,0.00545881331638001,0.000443917507649425,0.0116739978780111,0.0138658035828776,0.00699008622646121,0.00956109258826704,0.0065467578693416,0.01563349799777,0.00805650535479114,0.0200220022524106,0.0085885822169285,0.00610925316395293,0.00149040330183122,0.00487947425510833,0.00599249427126961,0.0111154932474693,0.00190589079170488,0.0105673122403374,0.00522250967055896,0.00945416531230947,0.00795323628287491,0.00358043504897329,0.0141207179313117,0.00320991208285369,0.0207346428232027,0.0129100686110728,0.00940535392246285,0.0161225347459773,0.0107889371284124,0.0104987516325028,0.0115340175611786,0.000827092368724049,0.00230243416156655,0.00595741935556792,0.010426693187046,0.00883759696066,0.0330600486285567,0.00869845325846285,0.00111656321229721,0.00456022915622756,0.00832894456026807,0.00340199052925525,0.000109036560186738,0.00897795045659001,0.00521441344925155,0.017682900617709,0.00307768454347631,0.00277215356013592,0.00551233719681502,0.00526119910646496,0.00600930819369017,0.0124801197656196,0.00895613760778119,0.0122470148403093,0.00682177013459924,0.0060773778371441,0.0020460664451456,0.00586662681776541,0.0330092099192183,0.00698571513170016,0.00946076168408326
14,0.00868649611240381,0.00867610493805648,0.00189450091628513,0.00142410254923486,0.00131325123483281,0.00387559550697532,0.00173420943830677,0.00185114977181016,0.0163169618222225,0.000976190565176899,0.00103683895218775,0.00791459896497065,0.00887584171497934,0.000883451821063368,0.00521352937909599,0.00249624193205652,0.00153719441266171,0.00410026132737299,0.00662419391429908,0.0195823371977627,0.00128425855674819,0.00312849380768146,0.00253942944333542,0.00206356363051025,0.00341254904080961,0.00286509816494243,0.000278757271960543,0.00261932004023203,0.00915356393744904,0.00808594676661463,0.000109685218378205,0.00539374915017734,0.00296876222103358,0.0052077610112251,0.000694272661148453,0.00246384112196121,0.00084129838129643,0.0113150392250667,0.00436629045524931,0.00651121889699037,5.15546647060048e-05,0.000170080914457094,0.0117494125965335,0.0041973232806412,0.00414425402144232,0.0162498148333697,0.0105937509917576,0.00262745547943725,0.0100832865365225,0.00341902148960168,0.000502026091617175,0.00391853259546233,0.00207567684908723,0.00578878732040814,0.00941676150155799,0.00090760688315658,0.0200001526889463,0.000114870980363054,0.0037154870096125,0.0107740632504827,0.00363316690489856,0.0046252833985256,0.00942363236886027,0.0150018083369745,0.0184609864259387,0.00317768439219108,0.00748959587329323,0.012079434785618,0.00356096180393032,0.00746632061708619,0.00693468464366854,0.0018422384819325,0.0132922421352915,0.00233597980474914,0.00408120736762941,0.0119936042197708,0.0142582953802008,0.00874788162647728,0.00341478091180477,0.00801784242837211,8.56898499833082e-05,0.00293723582411938,0.0650593603536041,0.0203422008202455,0.00311198734419162,0.00470692829467646,0.0103047055588899,0.0020317710951878,0.000567691037026535,0.00189554481545128,0.00388602734331681,0.0043141087950241,0.0018610928484957,0.0118401531769336,0.0300775015241814,0.0050498290748404,0.0408380364028083,0.00151387969331924,0.00219987530933796
