,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
icAgrMuri1,0.0833809746954077,0.271040299906279,0.0211237113402062,0.0669301780693533,0.0453181818181818,0.22546298031865,0.00381958762886598,0.0696836925960637,0.00333223992502343,0.00660215557638238,0.00179615745079663,0.00135707591377694,0.0044601686972821,0.00169681349578257,0.00601546391752577,0.00260684161199625,0.0244222118088097,0.0892225866916589,0.0029311152764761,0.00114011246485473,0.00619728209934396,0.000912371134020619,0.00054311152764761,0.014593252108716,0.00466869728209934,0.00718978444236176,0.00327366447985005,0.00369962511715089,0.000532333645735708,0.000493908153701968,0.000479850046860356,0.00158388003748829,0.000313964386129335,0.000869728209934395,0.00186504217432052,0.00117713214620431,0.00028116213683224,0.000798969072164948,0.000122305529522024,0.00652108716026242,0.00163542642924086,8.4348641049672e-05,0.000868322399250234,0.000648078725398313,0.000274601686972821,9.65323336457357e-05,0.000148078725398313,2.85848172446111e-05,0.000118556701030928,0.000446579194001874,0.000253514526710403,0.000318650421743205,0.000341143392689784,0.000212746016869728,8.01312089971884e-05,6.79475164011247e-05,0.00024601686972821,0.00054311152764761,0.000141518275538894,3.42080599812559e-05,0.000105904404873477,4.96719775070291e-05,9.23149015932521e-05,0.000139175257731959,3.18650421743205e-05,0.000128865979381443,8.15370196813496e-05,0.000209934395501406,0.000100281162136832,0.000292877225866917,0.000453139643861293,0.000189315838800375,5.90440487347704e-05,0.000163542642924086,2.38987816307404e-05,9.09090909090909e-05,0.000243673851921275,0.000121836925960637,0.000162605435801312,7.54451733833177e-05,4.82661668228679e-05,7.35707591377695e-05,0.000184161199625117,7.59137769447048e-05,0.000178537956888472,4.17057169634489e-05,1.92127460168697e-05,7.0759137769447e-05,0.000213683223992502,8.34114339268979e-05,0.000145735707591378,8.80974695407685e-05,2.24929709465792e-05,8.71602624179944e-05,0.000149484536082474,9.46579194001874e-05,5.20149953139644e-05,0.000248359887535145,4.12371134020619e-05,5.15463917525773e-06,0.000189315838800375,2.34301780693533e-05
icAnaMacu3,0.0882546904315197,0.121545028142589,0.0355656660412758,0.0103137898686679,0.0158381801125704,0.0092640712945591,0.0684934333958724,0.00795075046904315,0.00241979362101313,0.00207645403377111,0.00197091932457786,0.0112668855534709,0.00118011257035647,0.00204362101313321,0.0403306754221388,0.00233302063789869,0.400278142589118,0.020796904315197,0.0380909943714822,0.0215483114446529,0.00224765478424015,0.00467729831144465,0.000775328330206379,0.000188555347091932,0.00846435272045028,0.000291275797373358,0.00122607879924953,0.0603630393996248,0.000164165103189493,0.001796904315197,0.000388836772983114,0.000536585365853659,0.00116791744840525,0.000406191369606004,0.00074906191369606,0.000733114446529081,0.000306285178236398,0.00124390243902439,3.89305816135084e-05,0.000769230769230769,0.00024343339587242,0.000222795497185741,0.000424015009380863,0.000775797373358349,0.000166979362101313,3.09568480300188e-05,5.95684803001876e-05,0.000121482176360225,7.92682926829268e-05,5.62851782363977e-05,0.00025140712945591,0.000105534709193246,8.39587242026266e-05,0.000288930581613508,0.000110225140712946,0.000616791744840525,0.000173545966228893,0.000734521575984991,0.000152908067542214,0.000113977485928705,7.31707317073171e-05,6.51969981238274e-05,0.000202157598499062,0.000296435272045028,0.000268761726078799,0.000274859287054409,0.000429643527204503,0.000126641651031895,0.000159474671669794,0.000117729831144465,9.80300187617261e-05,0.000604596622889306,0.000143058161350844,7.22326454033771e-05,0.000612570356472796,0.000200281425891182,9.8968105065666e-05,0.000482645403377111,0.000108348968105066,0.000117729831144465,4.12757973733583e-05,0.000929643527204503,4.08067542213884e-05,0.000185272045028143,1.40712945590994e-05,5.1125703564728e-05,6.42589118198874e-05,6.47279549718574e-05,0.000116791744840525,6.23827392120075e-05,0.000309099437148218,5.15947467166979e-05,1.87617260787992e-05,0.000222795497185741,4.78424015009381e-05,2.29831144465291e-05,1.45403377110694e-05,3.70544090056285e-05,0.000152439024390244,3.47091932457786e-05,1.21951219512195e-05,4.45590994371482e-05
icApoCory1,0.0509201127819549,0.173996240601504,0.0816781015037594,0.00950187969924812,0.110522086466165,0.103898026315789,0.00247556390977444,0.222433270676692,0.00443515037593985,0.0232274436090226,0.00124953007518797,0.00126221804511278,0.00339332706766917,0.00179699248120301,0.00324953007518797,0.00243515037593985,0.00183834586466165,0.141782894736842,0.00189144736842105,0.0012687969924812,0.0120117481203008,0.00049953007518797,0.00100563909774436,0.000709586466165413,0.000345864661654135,0.000232142857142857,0.00216541353383459,0.000742951127819549,0.000184210526315789,0.00152631578947368,0.000171992481203007,0.000275375939849624,0.000521616541353383,0.010765507518797,0.00135432330827068,0.000557330827067669,4.84022556390977e-05,0.00312828947368421,0.000521616541353383,0.000385808270676692,0.000729793233082707,0.000170112781954887,0.000555451127819549,0.000659304511278195,0.000447838345864662,2.63157894736842e-05,0.00136983082706767,3.7593984962406e-05,1.97368421052632e-05,5.49812030075188e-05,7.09586466165414e-05,3.47744360902256e-05,0.000284304511278195,7.14285714285714e-05,3.85338345864662e-05,0.000473684210526316,0.000985432330827068,0.0014093045112782,6.67293233082707e-05,3.61842105263158e-05,0.000256578947368421,6.01503759398496e-05,7.98872180451128e-05,0.000197838345864662,0.000503759398496241,9.3984962406015e-05,9.3515037593985e-05,0.000459116541353383,6.25e-05,2.67857142857143e-05,6.01503759398496e-05,0.000148496240601504,0.000166353383458647,0.000398496240601504,3.05451127819549e-05,0.00376315789473684,0.000149436090225564,0.00209398496240601,0.000169642857142857,0.000117481203007519,0.000100563909774436,0.000158834586466165,0.000118421052631579,7.5187969924812e-05,0.000230263157894737,6.15601503759398e-05,1.12781954887218e-05,8.1296992481203e-05,0.000421522556390977,0.00012640977443609,0.00012734962406015,7.18984962406015e-05,0.000864191729323308,7.89473684210526e-05,0.000139567669172932,7.14285714285714e-05,3.43045112781955e-05,7.09586466165414e-05,0.000199718045112782,1.59774436090226e-05,3.85338345864662e-05,1.78571428571429e-05
icCanRust1,0.299367260787992,0.0965900562851782,0.129398217636023,0.0297542213883677,0.0122016885553471,0.0297687617260788,0.00571998123827392,0.0178414634146341,0.0016280487804878,0.0066031894934334,0.00147983114446529,0.00140431519699812,0.00430112570356473,0.00180112570356473,0.00513883677298311,0.00234521575984991,0.0289666979362101,0.0196899624765478,0.0145553470919325,0.00379924953095685,0.00264352720450281,0.00113555347091932,0.000264540337711069,0.00179784240150094,0.186486866791745,0.000485928705440901,0.00532176360225141,0.00345497185741088,0.000147748592870544,0.000584427767354597,0.000198874296435272,0.000349437148217636,0.000666041275797373,0.000960131332082552,0.00113977485928705,0.000156660412757974,0.000170731707317073,8.53658536585366e-05,8.95872420262664e-05,0.000483114446529081,0.00114821763602251,0.000677767354596623,0.000531425891181989,0.000450281425891182,0.000142589118198874,0.000148217636022514,4.26829268292683e-05,0.000348030018761726,4.87804878048781e-05,0.000184803001876173,0.00709662288930582,0.000195121951219512,0.000130393996247655,0.0610408067542214,2.95497185741088e-05,8.48968105065666e-05,0.000381801125703565,0.000104127579737336,9.84990619136961e-05,1.50093808630394e-05,0.000448874296435272,3.00187617260788e-05,8.44277673545966e-05,0.000193714821763602,0.000689493433395872,0.000232645403377111,0.000233114446529081,0.000470919324577861,1.21951219512195e-05,0.000139305816135084,9.8968105065666e-05,6.37898686679174e-05,0.000271575984990619,0.000113977485928705,6.23827392120075e-05,0.000152439024390244,2.90806754221388e-05,0.000155253283302064,0.000204033771106942,7.5046904315197e-05,3.61163227016886e-05,0.000110694183864916,0.000215290806754221,0.000129924953095685,0.000102720450281426,0.000517354596622889,9.9906191369606e-05,0.000327392120075047,2.15759849906191e-05,0.00025797373358349,0.000174015009380863,4.64352720450281e-05,7.17636022514071e-05,3.79924953095685e-05,0.000546435272045028,0.000223264540337711,0.000194183864915572,0.000273452157598499,0.000437148217636023,0.000430112570356473,0.000104127579737336,3.75234521575985e-06
icCanRust1.icCanRust3,0.215442144873001,0.0979181561618062,0.109062088428975,0.0122657572906867,0.00528645343367827,0.0145973659454374,0.00613687676387582,0.024741768579492,0.00406632173095014,0.00141956726246472,0.0049412041392286,0.00381749764816557,0.0047107243650047,0.00286312323612418,0.00448024459078081,0.103184383819379,0.00398635936030103,0.00242003762935089,0.0732817497648166,0.0357521166509878,0.000886641580432738,0.00470319849482596,0.000300094073377234,0.000429915333960489,0.175473659454374,0.000477892756349953,0.00254374412041392,0.000672624647224835,0.000179680150517404,0.00124694261523989,0.000620884289746002,0.00286453433678269,0.00108419567262465,0.000295860771401693,0.000826434619002822,0.000576669802445908,6.72624647224835e-05,0.000167920978363123,0.000184854186265287,0.000570555032925682,0.000369238005644403,0.000214957666980245,0.000237535277516463,0.000408748824082785,0.000831138287864534,0.000142521166509878,2.58701787394167e-05,0.000216839134524929,2.49294449670743e-05,0.000219661335841957,0.00692285983066792,0.00168062088428975,7.0555032925682e-05,0.0551580432737535,9.78363123236124e-05,0.000152398871119473,7.76105362182502e-05,0.000737064910630292,5.55032925682032e-05,5.12699905926623e-05,0.000206491063029163,8.56067732831609e-05,0.0001241768579492,5.03292568203199e-05,0.00103809971777987,3.62182502351834e-05,0.000742238946378175,6.67920978363123e-05,4.93885230479774e-05,0.000398400752587018,6.91439322671684e-05,1.69332079021637e-05,0.00017826904985889,1.12888052681091e-05,2.68109125117592e-05,0.000165569143932267,7.99623706491063e-05,7.43179680150517e-05,0.000109125117591722,0.000446848541862653,0.000110536218250235,0.000151458137347131,0.000869238005644403,0.000211665098777046,0.000605362182502352,0.000208372530573848,7.24365004703669e-05,1.83443085606773e-05,9.97177798682973e-05,6.11476952022578e-06,4.32737535277516e-05,2.58701787394167e-05,1.92850423330198e-05,1.69332079021637e-05,6.86735653809972e-05,4.51552210724365e-05,0.000761523988711195,6.63217309501411e-05,0.000246942615239887,9.40733772342427e-07,0.000132643461900282,4.70366886171214e-07
icCetAura1,0.186761074458058,0.222797360980207,0.0336602262016965,0.00426437323279925,0.0492851083883129,0.154080113100848,0.0372115928369463,0.0280268614514609,0.0257959472196041,0.00329924599434496,0.0037813383600377,0.0026885014137606,0.00399670122525919,0.0229787935909519,0.0356969839773798,0.0254349670122526,0.0219693685202639,0.0502219604147031,0.00337700282752121,0.00261498586239397,0.0051861451460886,0.00110037700282752,0.000680018850141376,0.00288077285579642,0.00407398680490104,0.00293025447690858,0.00669415645617342,0.0110381715362865,0.000200754005655042,0.00191941564561734,0.000352026390197927,0.000799245994344958,0.00178934967012253,0.00188642789820924,0.00285768143261074,0.000936852026390198,0.000183317624882187,0.00321489161168709,0.000158812441093308,0.00182045240339303,0.00066258246936852,0.00150942507068803,0.00141187558906692,0.000644674835061263,0.000547125353440151,0.000141376060320452,0.000113100848256362,0.000104618284637135,8.43543826578699e-05,0.000142789820923657,0.000344957587181904,0.000139019792648445,0.000376531573986805,0.00016870876531574,0.000548539114043355,0.00018426013195099,0.000763901979264844,0.000524033930254477,0.000210650329877474,3.11027332704995e-05,3.91140433553252e-05,0.000151743638077286,0.000516493873704053,0.000247408105560792,0.000217247879359095,0.000973138548539114,0.000336003770028275,0.00500706880301602,0.00035014137606032,0.000419415645617342,0.000196512723845429,0.000265315739868049,0.000155513666352498,0.000545711592836946,0.000329406220546654,0.000820452403393025,0.000132422243166824,0.000352026390197927,0.000330348727615457,0.000125353440150801,8.67106503298775e-05,0.000326107445805844,0.000170122525918944,0.000131008482563619,0.000233270499528746,0.00132327992459943,2.59189443920829e-05,5.6550424128181e-05,0.000163053722902922,0.00469745523091423,0.000127709707822809,7.54005655042413e-06,7.11592836946277e-05,0.000122997172478794,0.000173892554194156,0.00322478793590952,3.48727615457116e-05,1.08388312912347e-05,0.000140904806786051,8.95381715362865e-06,4.38265786993402e-05,8.95381715362865e-06
icChrOric1,0.0544675446848542,0.110658984007526,0.071530103480715,0.0853033866415804,0.00983349012229539,0.0199289746001881,0.00695202257761054,0.0679910630291627,0.00175870178739417,0.0123885230479774,0.00162135465663217,0.00180950141110066,0.000717309501411101,0.0419063969896519,0.00307525870178739,0.000967074317968015,0.0451133584195673,0.181874882408278,0.00279303857008467,0.000951552210724365,0.00814628410159925,0.00149952963311383,0.000198494825964252,0.107973659454374,0.000649576669802446,0.000295390404515522,0.00254045155221072,0.00235512699905927,0.000149576669802446,0.00104985888993415,0.000245531514581374,0.000269990592662277,0.000183913452492944,0.000637817497648166,0.001120884289746,9.83066792097836e-05,0.110244590780809,0.00117826904985889,4.8447789275635e-05,0.000336312323612418,0.000566792097836312,0.0298777046095955,0.000238005644402634,0.000629350893697084,0.000199435559736595,7.00846660395108e-05,0.000822201317027281,0.000153339604891816,4.79774223894638e-05,0.000359360301034807,0.000258231420507996,3.38664158043274e-05,7.19661335841957e-05,0.00011618062088429,4.04515522107244e-05,0.000208372530573848,4.56255879586077e-05,0.000293979303857008,2.39887111947319e-05,3.15145813734713e-05,0.000205079962370649,1.78739416745061e-05,0.000140639698965193,4.79774223894638e-05,0.000142991533396049,3.62182502351834e-05,3.24553151458137e-05,0.000194261523988711,4.65663217309501e-05,0.000233301975540922,3.05738476011289e-05,0.000202257761053622,0.000351834430856068,4.23330197554092e-05,7.0555032925682e-06,6.20884289746002e-05,0.000140639698965193,0.000285983066792098,0.000165569143932267,0.000238005644402634,2.44590780809031e-05,0.000211194731890875,4.04515522107244e-05,0.000570084666039511,8.98400752587018e-05,0.00011241768579492,0.000146284101599247,4.65663217309501e-05,8.41956726246472e-05,3.33960489181562e-05,4.70366886171214e-05,1.26999059266228e-05,1.45813734713076e-05,9.36030103480715e-05,0.000261053621825024,0.000119002822201317,0.000222013170272813,0.000110065851364064,4.79774223894638e-05,0,7.38476011288805e-05,6.25587958607714e-05
icCocSept1,0.038179896665101,0.193963832785345,0.0887482386096759,0.00784077031470174,0.0242292155941757,0.019618130577736,0.00835133865664631,0.00570549553781118,0.0515767966181306,0.127179896665101,0.00242743071864725,0.00400704556129638,0.00136965711601691,0.00805730389854392,0.0201648661343354,0.00538468764678253,0.31279896665101,0.007977923907938,0.00354250821982151,0.00157444809769845,0.00242602160638798,0.00185720995772663,0.000575857209957727,0.000405354626585251,0.00764443400657586,0.0242160638797558,0.00161437294504462,0.00105824330671677,0.00140159699389385,0.000976045091592297,0.000762799436355096,0.0012334429309535,0.000619539689995303,0.00294363550962893,0.000617191169563175,0.000695631751996242,0.000354156881164866,0.00494081728511038,7.46829497416628e-05,0.00102160638797558,0.00142179426961015,0.000501174260216064,0.000313762329732269,0.000250352278064819,0.000305777360263034,0.000155002348520432,0.000420385157350869,0.000339126350399248,5.40159699389385e-05,6.66979802724284e-05,0.000150305307656177,0.000507750117426022,0.000177078440582433,0.000124471582902771,7.75011742602161e-05,9.72287458900892e-05,0.000586660403945514,0.000459840300610615,0.000159699389384688,4.97886331611085e-05,0.000130108031939878,6.52888680131517e-05,0.000246594645373415,0.000112259276655707,4.83795209018318e-05,0.000116956317519962,0.000278064819163927,0.000380460310004697,8.36073273837482e-05,0.000521371535932363,4.03945514325975e-05,0.000209488022545796,5.4485674025364e-05,0.000407703147017379,4.79098168154063e-05,0.000154532644434007,2.81822451855331e-05,0.000142790042273368,0.000109441052137154,1.45608266791921e-05,1.64396430248943e-05,0.000188821042743072,2.39549084077031e-05,0.000139502113668389,0.000139502113668389,0.000721465476749648,3.61672146547675e-05,0.000124001878816346,6.8107092531705e-05,0.000248943165805543,0.000145608266791921,5.63644903710662e-05,5.40159699389385e-05,4.74401127289807e-05,8.1728511038046e-05,8.54861437294504e-05,6.15312353217473e-05,0.000120713950211367,5.35462658525129e-05,1.40911225927666e-05,1.22123062470644e-05,1.22123062470644e-05
icCryMora2,0.0798776470588235,0.135939294117647,0.0129105882352941,0.0978131764705882,0.0151872941176471,0.192765647058824,0.0500955294117647,0.0297303529411765,0.00668847058823529,0.00735341176470588,0.00455529411764706,0.00285929411764706,0.007712,0.00920329411764706,0.00863152941176471,0.00121176470588235,0.151453647058824,0.00389788235294118,0.0112767058823529,0.00333505882352941,0.0348611764705882,0.00247576470588235,0.0426282352941176,0.00170494117647059,0.001872,0.000151529411764706,0.0141727058823529,0.00120988235294118,0.000326588235294118,0.00314729411764706,0.000232941176470588,0.000237647058823529,0.00104941176470588,0.000358117647058824,0.00397458823529412,0.000359529411764706,0.000170823529411765,0.00012,0.000252705882352941,0.00415011764705882,0.000398117647058824,0.000311529411764706,0.000588705882352941,0.000541176470588235,0.0296423529411765,0.00024,0.000705411764705882,0.000260705882352941,0.000108705882352941,0.000144,0.000755294117647059,8.56470588235294e-05,0.000176470588235294,0.000205647058823529,0.000185411764705882,0.000274352941176471,0.000551058823529412,0.000224,0.000169411764705882,0.000227764705882353,0.000118588235294118,5.45882352941176e-05,0.000117176470588235,0.00193035294117647,0.000284705882352941,0.000188705882352941,0.000268235294117647,0.00178258823529412,0.000258352941176471,0.000103058823529412,0.000266823529411765,8.75294117647059e-05,0.000155294117647059,5.27058823529412e-05,7.85882352941176e-05,0.000249882352941176,0.000377882352941176,0.00210635294117647,7.10588235294118e-05,9.27058823529412e-05,9.88235294117647e-06,7.52941176470588e-05,4.18823529411765e-05,4.89411764705882e-05,5.17647058823529e-05,0.000480941176470588,0.000241411764705882,0.000337882352941176,4.61176470588235e-05,0.00442164705882353,0.000114823529411765,0.000431058823529412,0.000162352941176471,0.000117176470588235,0.00244329411764706,0.000393882352941176,7.15294117647059e-05,5.88235294117647e-05,5.17647058823529e-06,2.49411764705882e-05,2.44705882352941e-05,1.88235294117647e-06
icHarAxyr1,0.0224722744360902,0.0269835526315789,0.124457706766917,0.0159375,0.0387326127819549,0.0791964285714286,0.00386701127819549,0.0684910714285714,0.013468515037594,0.219171522556391,0.00142434210526316,0.00142105263157895,0.00235103383458647,0.0153059210526316,0.0147908834586466,0.0023843984962406,0.192015977443609,0.11021992481203,0.00511842105263158,0.000727443609022556,0.0029468984962406,0.000586466165413534,0.00043937969924812,0.0011109022556391,0.0010906954887218,0.0055187969924812,0.000574718045112782,0.000724624060150376,0.000892387218045113,0.000494830827067669,0.000454417293233083,0.000553571428571429,0.000182330827067669,0.0154252819548872,0.000654605263157895,0.000162593984962406,0.000357612781954887,0.000453477443609023,0.000744830827067669,0.000397086466165414,0.000831766917293233,0.000286184210526316,7.5187969924812e-05,0.000289473684210526,0.00031343984962406,0.00025187969924812,0.00043609022556391,0.000989661654135338,4.32330827067669e-05,3.7593984962406e-05,5.54511278195489e-05,9.72744360902256e-05,7.28383458646617e-05,0.000178571428571429,7.37781954887218e-05,1.40977443609023e-05,0.000194078947368421,0.000175751879699248,6.25e-05,1.2218045112782e-05,0.000209586466165414,8.88157894736842e-05,2.63157894736842e-05,6.06203007518797e-05,6.10902255639098e-06,0.000155075187969925,2.96052631578947e-05,0.000356203007518797,1.45676691729323e-05,9.68045112781955e-05,8.92857142857143e-05,0.000101033834586466,0.000146146616541353,0.000108552631578947,1.69172932330827e-05,2.63157894736842e-05,9.53947368421053e-05,7.89473684210526e-05,0.000403665413533835,5.6390977443609e-06,1.2687969924812e-05,2.53759398496241e-05,2.20864661654135e-05,0.000115131578947368,6.15601503759398e-05,3.19548872180451e-05,9.3984962406015e-06,0.000442669172932331,1.31578947368421e-05,0.00012406015037594,2.44360902255639e-05,2.63157894736842e-05,9.86842105263158e-06,9.86842105263158e-06,1.2218045112782e-05,2.34962406015038e-06,3.43045112781955e-05,7.56578947368421e-05,1.59774436090226e-05,5.16917293233083e-06,1.08082706766917e-05,5.16917293233083e-06
icLagHirt1,0.2674561238855,0.012045049272642,0.0787475363679024,0.0241309244486157,0.00629751290473956,0.0135114969497888,0.00228296574378226,0.100377287658376,0.0020361332707649,0.00184373533552323,0.0330117315814172,0.000469732519943688,0.000763960581886438,0.119044110746129,0.00179915532613796,0.0331572031909901,0.0060431722196152,0.00231206006569686,0.00101032379164711,0.00106241201313937,0.000465509150633505,0.000176912247771,0.00024260910370718,0.000153918348193336,0.181284373533552,0.000723603941811356,0.000393711872360394,0.00201877053026748,0.000193805725011732,0.000267010793054904,0.000123416236508681,0.000340215861098076,0.000118723603941811,0.000460347254809948,0.000147348662599718,0.00012670107930549,0.0889061473486626,0.00127545753167527,0.00011731581417175,0.000125293289535429,0.000215391834819334,0.000344908493664946,8.86907555138433e-05,7.46128578132332e-05,0.000118723603941811,3.14406381980291e-05,6.42890661661192e-05,0.000124354763022055,5.16189582355702e-06,2.48709526044111e-05,5.67808540591272e-05,3.98873768183951e-05,1.4547160957297e-05,0.0120891600187705,5.63115908024402e-05,5.95964335992492e-05,9.90145471609573e-05,0.00015954950727358,2.53402158610981e-05,8.44673862036603e-05,8.96292820272173e-05,1.1262318160488e-05,6.10042233693102e-06,2.76865321445331e-05,7.50821210699202e-06,3.56640075082121e-05,6.47583294228062e-05,1.92397935241671e-05,1.1262318160488e-05,8.21210699202252e-05,8.58751759737213e-05,2.48709526044111e-05,5.25574847489442e-05,4.12951665884561e-05,1.4547160957297e-05,1.0323791647114e-05,1.87705302674801e-05,8.91600187705303e-06,2.72172688878461e-05,0.000107461285781323,1.2200844673862e-05,1.92397935241671e-05,1.5954950727358e-05,2.95635851712811e-05,1.1262318160488e-05,1.5485687470671e-05,1.87705302674801e-06,1.2670107930549e-05,3.98873768183951e-05,8.91600187705303e-06,4.55185358986391e-05,1.78320037541061e-05,2.25246363209761e-05,3.75410605349601e-06,3.70717972782731e-05,2.48709526044111e-05,1.2200844673862e-05,4.69263256687001e-05,2.29938995776631e-05,5.16189582355702e-06,9.38526513374003e-07,5.16189582355702e-06
icLeiSpin1,0.0840155367231638,0.0466581920903955,0.0568483992467043,0.0131548964218456,0.00659086629001883,0.00440866290018832,0.009280131826742,0.00591007532956685,0.00380131826741996,0.00743596986817326,0.0096864406779661,0.00158898305084746,0.000985404896421846,0.385758003766478,0.00228201506591337,0.00221421845574388,0.00139689265536723,0.00117655367231638,0.00140018832391714,0.00127306967984934,0.00108427495291902,0.00354566854990584,0.000348399246704331,0.299251412429379,0.000690207156308851,8.2391713747646e-05,0.00120103578154426,0.000646892655367232,0.000101224105461394,0.00044774011299435,0.000220338983050847,0.00020668549905838,0.000677495291902072,0.000379472693032015,0.00614689265536723,0.000283898305084746,0.000185028248587571,8.75706214689265e-05,0.000131826741996234,0.000345103578154426,0.000281073446327684,0.0049924670433145,0.000104519774011299,0.00045668549905838,0.00992419962335216,0.0104891713747646,0.000130885122410546,0.000148775894538606,0.000108286252354049,2.07156308851224e-05,5.13182674199623e-05,0.000213747645951036,7.90960451977401e-05,9.74576271186441e-05,8.61581920903955e-05,0.000313559322033898,0.00557721280602637,8.75706214689265e-05,7.06214689265537e-05,5.74387947269303e-05,0.00023210922787194,5.41431261770245e-05,1.50659133709981e-05,9.08662900188324e-05,0.000150659133709981,5.7909604519774e-05,4.94350282485876e-05,2.5894538606403e-05,0.000363935969868173,0.000288135593220339,9.27495291902072e-05,0.000357344632768362,0.000204331450094162,8.56873822975518e-05,1.93032015065913e-05,2.16572504708098e-05,0.000198681732580038,4.70809792843691e-05,0.000145480225988701,9.88700564971751e-06,3.95480225988701e-05,0.000162429378531073,1.50659133709981e-05,0.000241525423728814,3.06026365348399e-05,0.000146421845574388,5.64971751412429e-06,0.000189265536723164,1.93032015065913e-05,2.40112994350282e-05,0.000192090395480226,1.74199623352166e-05,4.14312617702448e-05,0.000198210922787194,7.53295668549906e-06,0.000112994350282486,3.29566854990584e-05,0.000278719397363465,0.00043361581920904,2.54237288135593e-05,5.1789077212806e-05,3.29566854990584e-06
icLocCapr1,0.0509505882352941,0.172688941176471,0.111137882352941,0.0100724705882353,0.0253190588235294,0.0505214117647059,0.0185105882352941,0.0156894117647059,0.0496216470588235,0.00499247058823529,0.0253943529411765,0.00807341176470588,0.00630635294117647,0.033672,0.0330550588235294,0.0153491764705882,0.244345882352941,0.0335025882352941,0.0147896470588235,0.00476423529411765,0.0205792941176471,0.000884705882352941,0.00126305882352941,0.000416470588235294,0.00948376470588235,0.00571670588235294,0.00202964705882353,0.00611529411764706,0.00202823529411765,0.006352,0.000671529411764706,0.00116752941176471,0.00151576470588235,0.00159294117647059,0.000706352941176471,0.000834352941176471,0.000252235294117647,0.000135529411764706,3.76470588235294e-05,0.000336,0.000589647058823529,0.000423058823529412,0.000453176470588235,0.000206588235294118,0.000140235294117647,0.000136,5.50588235294118e-05,0.000832941176470588,0.000105411764705882,4.98823529411765e-05,6.35294117647059e-05,5.64705882352941e-05,0.000336941176470588,0.000105411764705882,9.22352941176471e-05,0.000266823529411765,0.000230588235294118,0.000279058823529412,0.000304,5.17647058823529e-05,0.000109647058823529,0.000245176470588235,1.17647058823529e-05,0.000143058823529412,9.12941176470588e-05,0.000127058823529412,0.000464470588235294,7.71764705882353e-05,0.000136470588235294,0.000112470588235294,0.000176470588235294,8.23529411764706e-05,1.74117647058824e-05,2.11764705882353e-05,0.000276705882352941,2.91764705882353e-05,8e-05,3.34117647058824e-05,0.000394352941176471,4.89411764705882e-05,7.24705882352941e-05,8.42352941176471e-05,4.56470588235294e-05,8.98823529411765e-05,0.000106823529411765,0.000100705882352941,8.51764705882353e-05,1.74117647058824e-05,8.70588235294118e-05,0.000304470588235294,9.97647058823529e-05,7.01176470588235e-05,2.87058823529412e-05,3.38823529411765e-05,5.83529411764706e-05,0.000177411764705882,2.30588235294118e-05,8.51764705882353e-05,2.11764705882353e-05,1.64705882352941e-05,4.8e-05,1.03529411764706e-05
icLocCrat2,0.113006111894687,0.0878631875881523,0.124729196050776,0.00556511518570757,0.0209181946403385,0.0931053126469205,0.00734320639398213,0.0311264692054537,0.00965914433474377,0.0670108133521392,0.00303008932769158,0.00122096850023507,0.00355007052186178,0.00238645980253879,0.0259581570286789,0.01483121767748,0.242069581570287,0.0231570286788905,0.00428067700987306,0.000788434414668547,0.0148740009402915,0.000594264221908792,0.0031288199341796,0.000260460742830277,0.000955806299952985,0.000903620122237894,0.000928067700987306,0.0535025858015985,0.00150446638457922,0.000881053126469205,0.000313587212035731,0.000767748001880583,0.000328631875881523,0.00622566995768688,0.00421109543958627,0.000707569346497414,0.000876351669017395,0.00829384109073813,0.000448048895157499,0.00115514809590973,0.000598965679360602,0.000157968970380818,0.000124588622472967,0.000699106723084156,0.00243676539727315,0.000337564645039962,0.000138222849083216,4.32534085566526e-05,5.50070521861777e-05,5.12458862247297e-05,0.000394922425952045,2.91490362012224e-05,0.000106252938410907,0.000132110954395863,4.56041372825576e-05,0.000111894687353079,0.000448989186647861,0.000498824635637047,0.000110954395862717,0.000101551480959097,0.000110484250117536,4.37235543018336e-05,0.00013070051716032,0.00018711800658204,4.09026798307475e-05,0.000179595674659144,0.000130230371415139,0.000307005171603197,0.00022425952045134,0.000222378937470616,0.000133521391631406,0.000192759755524213,5.87682181476258e-05,0.000111894687353079,8.13352139163141e-05,0.000241184767277856,5.21861777150917e-05,0.000118476727785614,0.000689703808180536,1.08133521391631e-05,6.58204043253409e-06,0.000325811001410437,0.000353079454630936,6.53502585801599e-05,4.09026798307475e-05,5.78279266572638e-05,0.000249647390691114,0.000203102961918195,0.000277856135401975,0.00490785143394452,0.00012599905970851,0.000177244945933239,9.77903149976493e-05,0.00017771509167842,4.27832628114716e-05,7.3812881993418e-05,0.00010766337564645,0.000156558533145275,0.000132581100141044,1.08133521391631e-05,1.31640808650682e-05,4.56041372825576e-05
