,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101
1,0.0166445811949374,0.0164846044520159,0.0228038426038978,0.0040635801665829,0.00895395115248801,0.0315285520456077,0.0305537907374309,0.0374984171692315,0.130072967671207,0.00456232959335356,0.011949509632959,0.0299286970620162,0.0304189609678395,0.0941350434276232,0.0454933558805292,0.0340117881000681,0.00346968483427142,0.010874345038001,0.00467776693596736,0.00129113736063864,0.0393007324692769,0.00306209776861567,0.134174866458668,0.00395017792249843,0.00774961385709317,0.00621851748625918,0.00413664970722429,0.0275715233283664,0.0434468800386137,0.0068589559883954,0.00739780128337297,0.000300565218502805,0.0548579197095969,0.00854309350412793,0.0148238348425957,0.036451766875114,0.0189792070953311,0.0409419265495402,0.0184546854146955,0.0385411268798147,0.0090988369349495,0.00435460782532374,0.00578781825935169,0.0133389557764572,0.0114706127668333,0.0163929297192734,8.0490023590307e-05,0.00616502401237738,0.0125457503324432,0.0110480196368507,0.0105271051594947,0.00385976647593689,0.00820688137681717,0.016381131538809,0.0331440389770993,0.0240906513119722,0.0300572578824353,0.00551666119456996,0.0306213639519181,0.0567597519877515,0.00848698859608087,0.0248434686776533,0.00999781903544564,0.0109069967063846,0.0098085756495121,0.00929454886353497,0.00750624147138596,0.0116699311094381,0.0105325020364599,0.00340427098046141,0.00522675392553345,0.0160808149096862,0.00714760966300416,0.0516536878517815,0.00593852614759355,0.0296428198846298,0.00978367936474761,0.0265622722520891,0.0108879056093244,0.0081108441344099,0.0129579906457514,0.00735660675398092,0.0297452250928157,0.0126784949656763,0.00888169103803325,0.01498859207597,0.00938547353106109,0.0627137254412325,0.0205771153997633,0.0407663275258144,0.00409689640417489,0.0276939054087738,0.00773768739672612,0.00281335925751008,0.00778313180184599,0.00638851397342488,0.0097597454918166,0.00307980758273686,0.00542429758457202,0.0120427265283149,0.0120944507194116,0.0233464655757832
2,0.0103774414988611,0.00925167534543914,0.0154152858731498,0.0121897696326043,0.0165118903848814,0.00177149114659469,0.0309666725141039,0.00249951277538413,0.0451414255458044,0.0158266572938932,0.00141827822472501,0.0222584124105183,0.0114510094797342,0.00481028341439818,0.0414442291407721,0.0127211402584617,0.00295356404363931,0.00511418203284251,0.00374436888026254,0.00120360653273863,0.0376872044692106,0.00528864457817851,0.00800621480919908,0.00437093902606195,0.00248589347836406,0.00132952171760491,0.00757112555026663,0.0158209152556151,0.0136741677457793,0.0119443991378243,0.00298585451362973,0.000350319692683986,0.0170076787249507,0.0207988432665414,0.00855002982558668,0.0374866617688393,0.0088495071787084,0.00148048908843313,0.00194553867727017,0.0061524217630506,0.0234135120293094,0.00869017039430269,0.00542575845590009,0.00295794181733288,0.0193310376415971,0.0165449773776587,0.0133787971318015,0.0117819717534121,0.0126413900994737,0.011595046043364,0.00372929455269814,0.00970481458243553,0.0145053523308608,0.00814663687067262,0.00910105029309241,0.00409992004983536,0.00349904936057123,0.00543699640667506,0.00547980307098215,0.0022644322777037,0.00398146406941969,0.00320250935086307,0.00934368993512452,0.0170732608463085,0.0159145670998138,0.00631144796740977,0.00401809653200259,0.00345598377400435,0.00354019509748739,0.00223710100124732,0.0112132825050882,0.00465152382511355,0.00866832613380179,0.00421412108012598,0.0102160333106598,0.0173415790595537,0.0329660786460687,0.0131790874878699,0.0185372046303354,0.00636395137401953,0.00102325150681458,0.0250591800534734,0.0155666056335938,0.00497195167874649,0.016979930569679,0.00848572654875427,0.0180847986092095,0.00750529058716403,0.0116219387794977,0.0278584089460867,0.00690378570471078,0.00288608691638468,0.029262729216615,0.018833788954236,0.00692023904787439,0.0114447867467821,0.00895095350173896,0.0156648102898793,0.0136243185336703,0.0033417720611545,0.00483177963504865,0.0103795735754371
3,0.00798886149262075,0.00801669267891778,0.00381568259048134,0.00393585727893343,0.00860995320782702,0.0077510197581193,0.00814512407825235,0.00216759276379958,0.0428884708132212,0.00470703919536568,0.00114388307039113,0.00251349836915656,0.00583768953974329,0.00477667631803455,0.00368233484373471,0.00119526905750926,0.00433742460714031,0.00911414587766332,0.00418216700131885,0.00152813559577625,0.0148389480618302,0.00414561253585626,0.00323078149033267,0.00178832883240643,0.00408131993033042,0.0072065729495679,0.00721431790003435,0.0105136417687387,0.00467653800498504,0.00391705921259786,0.00428087773001954,0.018982137079954,0.0258289444233793,0.0108689608507406,0.014173679677197,0.0121935183105494,0.00398191084913463,0.00304367306219101,0.00212638056981225,0.02662508340018,0.0126247074530214,0.012184644686708,0.0102845620384722,0.00223521773707033,0.0118241573913639,8.21270346002695e-05,0.0196191495691063,0.00825199819728102,7.65678135523768e-05,0.00242347429234102,0.0220378123437638,0.0443255806806544,0.0215392115744699,0.00259570844908216,0.0454233711879529,0.00295772457252423,0.0133751229533564,0.00863775690256192,0.0143701952416946,0.00476795652739786,0.00867419209978557,0.012674064408724,0.0155911961567821,0.00281988252224388,0.00516075455068955,0.0145163687654928,0.0151427360192454,0.00737874624715468,0.0039655714654171,0.0243248231376739,0.00346072634163729,0.0101093973213059,0.0110833099283145,0.0160459169828463,0.014300155391412,0.0101981360633191,0.0107341647544023,0.00248305193970166,0.00638656323144138,0.00367387130979024,0.0185959807403536,0.00397904320008292,0.000212865557853405,0.0144471433452353,0.0193457537826306,0.0287881447372185,0.00018425009238706,0.00564366381136396,0.00938836081968194,0.0128931449855596,0.00301285649767825,0.0282183562082325,0.0122777831362471,0.00273949809604081,0.0240586377543029,0.0104705647427476,0.0215395014589471,0.0130325805736673,0.0280260326174626,0.0238559078659431,0.00458293399710781,0.0161513859852231
4,0.0101815736108948,0.0105229127286606,0.00886632399474208,0.000876400299695315,0.0105860154923165,0.0221202400114767,0.00810438087079904,0.00876298159226278,0.0585444364555691,0.0133471587897993,0.00452787012868654,0.0073930150400568,0.00789027279130104,0.0205911169447037,0.018178848530125,0.00279713801637845,0.00279598086502956,0.00896498756848683,0.0185815998708243,0.00110250822041954,0.0073131970626015,0.00178269135174056,0.00172217492714622,0.00676243420165117,0.00188113199953847,0.00147430811916357,0.00437471095289002,0.00367026235124351,0.00168967118561452,0.00217416997762607,0.00610222353035661,0.0125400366942751,0.00441948157062671,0.00763342770036118,0.0192053202586225,0.00731852147443993,0.0104248222261206,0.025146122839738,0.00464352069003274,0.00486724513799645,0.00277357554998241,0.00221553757561237,0.00459856526713746,0.00497312826067713,0.109636678120756,0.0270399900915551,0.0265559033589112,0.012368343537776,7.16780271256774e-05,0.0030380187902989,0.0178293855413449,0.00597082993912934,0.00444709334061974,0.0018929045782345,0.0254812419043473,0.00948654828013924,0.0388830073322637,0.00818007638296545,0.00706003363333464,0.00218509820810417,0.00399641269116261,0.004773819341513,0.00464483769474241,0.00651788820152064,0.0176135403685498,0.0133228024377697,0.00663563915567531,0.00628132484449028,0.00633444779158182,0.00936667658400333,0.0227563244370479,0.00900878829001969,0.0121382566054392,0.00178566629650349,0.00625811131130456,0.00831637080710494,0.00481569942958912,0.00918853755775115,0.0234527730662444,0.00613460979069376,0.00539712735471616,0.00992058191714377,0.0182530471871086,0.00760682188268689,0.0018856656297985,0.00658944646548696,0.0197625568052754,0.00537655474841621,0.0070524009386809,0.0187072279020589,0.00573771754258846,0.00357812943983473,0.00269884279627513,0.0129533633112003,0.00147488437660498,0.0234789286533756,0.005313310462765,0.00764008402365781,0.00786646656895294,0.00720149329362454,0.00791272468046686,0.00294496315212581
5,0.0114784551576577,0.0082050264124508,0.0110263251582795,0.0151552633983164,0.00979005851085951,0.00301469503608708,0.044850261078995,0.0113101408262453,0.0453505966530277,0.017656446546273,0.0050320715569874,0.0374107704966882,0.0111682739558087,0.0192989733447751,0.0773486065086604,0.0144317333234811,0.00334771768962266,0.012619678266442,0.0213738322990184,0.00279967319168294,0.0591172786924679,0.00352467448394475,0.0143747471139965,0.00224377620941355,0.00669803438798874,0.000325941006890659,0.00382800335841049,0.0206037240558537,0.0215186214908378,0.0333837077942545,0.00454663413495716,0.0126694746285251,0.0341037802350546,0.0194151033166192,0.0127960109377909,0.00458784909958441,0.0139221797186631,0.00229137288189598,0.0272551567349098,0.0367830419012637,0.015477769225635,0.00834639218614375,0.00274839763654806,0.00875928451665425,0.013286932588504,0.0387769151261668,0.0192197006879692,0.00740479060665913,0.0188251716728379,0.0304494557586012,0.0217846398870625,0.0221733644187817,0.0155499915172431,0.00520137245746966,0.0206464602701561,0.0240405422036368,0.0112712381779375,0.00705616018787222,0.0163628687268225,0.00924760493897262,0.0197441238885686,0.0136510753835867,0.00121885496956339,0.0080789075009451,0.00242194922545555,0.00654606363805249,0.00245342330181221,0.00516897968731119,0.0144316174134524,0.00410746415620399,0.0178156073850537,0.0149707892912594,0.00491821517678268,0.022913291020408,0.0704336706967269,0.0245279937856732,0.0163165146367144,0.0263172730113498,0.0243872203731038,0.0192617900999537,0.00356415335248368,0.00993508523129055,0.0503094124558021,0.0162811504810232,0.0217971619486216,0.00267410706231832,0.00646902939883921,0.00950199786759561,0.015829971863637,0.0578265056179548,0.0078983066209014,0.0520557488232582,0.00604026225761647,0.00571934809863259,0.00404701751912587,0.00416171538163771,0.0097157218314762,0.00533349287747312,0.00861356954883777,0.0240925840954451,0.0122208210915892,0.0118433142293413
6,0.00718201676980051,0.00367829964231104,0.000201860336611678,0.000205970553619709,0.000833189615484961,0.00103324599623631,0.00594530858339132,0.00175658351703426,0.0111571397010267,0.00138015302060725,0.00422568430982865,0.0243210924576177,0.00257424652757151,0.00319090700649223,0.0125890795865276,0.00197721119407195,0.00237009209565747,0.00693427237545203,0.00573469813291559,0.00219187456252594,0.0214935641517194,0.00178045975319058,0.010996237934967,0.00186364630992867,0.00273587182613484,0.000737430948595182,0.00914825178333218,0.00445807334562962,0.00680914951136326,0.0446694373597401,0.00305248620869005,0.000176392981608785,0.0232781773934691,0.00976332072324789,0.0087089279528023,0.00320208731019605,0.00427684366024634,0.00114635836816775,0.00145432533321186,0.0139991357190676,0.000945899062587025,0.00227427480640913,0.00857658593267062,0.00412320022662791,0.00231403987487395,0.00583195167912747,0.0132771708246461,0.00845913766844247,7.49945552671234e-05,0.00832491328902325,0.00704652920166365,0.0051953844701143,0.00796670641591009,0.00144916847661323,0.0253015063301016,0.0200320660810124,0.00299145483098231,0.012943720484178,0.00294741108604609,0.00321212802362182,0.00335290044693587,0.0172394677713157,0.00320914603780556,0.00288995814107909,0.0259833960340567,0.00272596327788894,0.00982372630800298,0.00792264129754936,0.0166497789246907,0.00234956055058988,0.00594038086387146,0.00755767193935301,0.000225918499976314,0.00538943323482892,0.00524993460244742,0.00331857323044854,0.0187475957037899,0.00428162611534742,0.000335893583013029,0.0225135738537682,0.00701275317695624,0.00476486453692082,0.0157734284839003,0.0162741682260366,0.0118655425005454,0.00447550439010213,0.0159197700091301,0.00896072960613744,0.0125669796839223,0.00050064182776923,0.00150922460735596,0.0129035673361046,0.00357298319268487,0.0077706672035762,0.0159646351978993,0.0355267118620598,0.0028717867205345,0.00059290997123342,0.00993769727526586,0.0110292045858304,0.00107024429467166,0.0176836841438242
7,0.00657507365533605,0.00615645330749572,0.000185284288276808,0.000518368864420915,0.000312054771122449,0.00148804751987442,0.00344774496721654,0.00102770706897142,0.00906925890948579,0.00251236154407934,0.00100849667485306,0.00482568737672471,0.00200348931258059,0.000873273625180878,0.00321535662859725,0.000317070626991851,0.00164337388181189,0.00983396973013118,0.0033876716301532,0.00363382267672376,0.0141259246692969,0.00302937500766658,0.00237076301944703,0.00281203250863341,0.00232817071020555,0.000502525527187353,0.0021959600017255,0.00489165306242883,0.0125227136537658,0.00558639366804172,0.00151954309343923,0.000230675295082357,0.00695559309965644,0.0068742648500468,0.00986397230209617,0.0114731748853449,0.0035278310904106,0.00319406803279053,0.00189361688694924,0.0231299149682336,0.00752486999939609,0.00405816465197737,0.00517620033911311,0.00575027391894565,0.00169117227469268,0.00566268699239895,0.00670718800937727,0.0125828991520685,0.0128209014357744,0.00495652649733352,0.00188541200938884,0.0626695592620715,0.00478063210432397,0.00211124457018565,0.00977089157329954,0.0132715462398422,0.0076995788520798,0.00478481872994796,0.0114220992517757,0.00268349366742959,0.00501477344966498,0.0103398953126784,0.000123454309670638,0.00417348286008197,0.00643295724163163,0.000485912295218289,0.00427203904142397,0.0101237911637154,0.00153330895754346,0.00491578935540329,0.0119777036909524,0.012741382496134,0.00496827095905281,0.0146274641575203,0.00372744431652987,0.0044644437456344,0.0229246046861404,0.00891146174826027,0.00043511980010675,0.0200922540640953,0.01134264932488,0.00521377917515326,0.000203720202468475,0.0123003259254333,0.000390390040580871,0.00935958747968995,0.000169495142360384,0.00268365526765406,0.00729350753283786,0.00352813375162835,0.015339998709169,0.000137509207548743,0.00518837388914012,0.0256176020202156,0.000572579389235128,0.00830872831793293,0.00328504930315298,0.00522176092459905,0.000550928575753593,0.00308842013209254,0.0272509309975169,0.00168129350421973
8,0.00773330446949371,0.00539982281179592,0.00153461998653004,0.00229684289608872,0.000855114187443879,0.00689451526403979,0.00262217911592886,0.00310062739145543,0.0163746167677592,0.0121250120328611,0.00151198688399675,0.00903174305569621,0.00488598899771574,0.00139741360687258,0.00865646871222644,0.00185600719531247,0.00168603002545,0.014468052230136,0.0451745954393639,0.00523098919656142,0.0239712487541989,0.00218656243015847,0.00240789617265277,0.00287306716251392,0.00293415735589888,0.0011163114729355,0.00561150624629811,0.00814080493810626,0.00503305594858757,0.00599382668413786,0.00321274165329659,0.00599168976640989,0.00177665857134465,0.0140269697318833,0.00969878526156747,0.00996948884840262,0.00801397164878618,0.00216341409589854,0.00721236358179583,0.0122637129933484,0.00828025148079741,0.00254291582040954,0.0027353985517112,0.00607314405983397,0.00317258723428463,0.010806590563696,0.000109803241876187,0.0110836833267627,8.2359624315312e-05,0.0073084913311497,0.00799023286281919,0.00347552335201467,0.00551748034238244,0.000714604290650234,0.00249444263638476,0.000321901858019689,0.0123727815388776,0.00415418593784752,0.00894405653555952,0.00511045780733209,0.00926015608821125,0.00941605127728223,0.0115599214142536,0.0043639580175558,0.000489734865446882,0.0123997144398101,0.00157806853330852,0.00438406480313631,0.0017982956310269,0.0052181324688826,0.0018357344998434,0.0057782394475639,0.0184050853227063,0.000897410793602668,0.00679415270694429,0.00238210268936346,0.0114914261138618,0.00972422799597813,0.00244559667659327,0.0106680818586209,0.0025416457334124,0.018051799379539,0.00355038140465102,0.000813063182239806,0.00204722559093692,0.0119844913320603,0.00830726113807382,0.0155967210657535,0.0210508141711307,0.00480435730153032,0.00278278607292683,0.00638489837985731,0.0034102386493133,0.00618673200333398,0.00973545810178732,0.00590966845704178,0.00350046796246829,0.00298539945541373,0.00499939979527253,0.0138630080464505,0.00639413905056573,0.00721175963617402
9,0.00858698214207215,0.00543016380792734,0.00378820670306641,0.00299014442757918,0.00883673704072571,0.0108546574431277,0.00856077036740283,0.00726200840756596,0.0530387369332852,0.00214738562648926,0.00503369401595063,0.0207994601863109,0.00681705164028476,0.00904091468094406,0.0194490857920971,0.00408823338540986,0.00557155736918655,0.00752117017972768,0.0119552294067675,0.00159328495427327,0.00786138653568133,0.00701680776176859,0.00416499547297681,0.00353244085209346,0.00293913598659921,0.00142107098394312,0.00859803935087319,0.00604690957921535,0.00485878328274818,0.00329393161188432,0.00539270881642977,0.000360927861994658,0.0413826847250486,0.0143319628733178,0.0139650737819531,0.00624474779020513,0.00314916272220361,0.00111430261447474,0.00356079115658047,0.0279288400129885,0.0111504047046893,0.00340988647434536,0.0196907284927831,0.0105444341020063,0.0127667476457249,0.0166899887421115,0.0131757950952757,0.00805683879902506,0.0128032091995562,0.00665954609285881,0.0124914627137362,0.0521966464586439,0.0200019713253522,0.00219001628737284,0.0258398956786042,0.0115656925960754,0.00442965159317364,0.00469291918255347,0.0134523328928903,0.00930329575006859,0.00334575987146531,0.0123726602168263,0.00606211742231099,0.00526089990948135,0.0128059835672219,0.0161127582313423,0.00667178203799175,0.0085923981452484,0.00690458689565281,0.00302444917536768,0.00413734988214702,0.0158171944376453,0.00852540227130074,0.00168451115252723,0.0232345472583316,0.0225901468353216,0.00967142802852559,0.00524797318755137,0.00418372769085887,0.00425112455930373,0.00260992593363302,0.0033049897157599,0.0232832996760517,0.0143556321443043,0.00959714861226417,0.00467713855509497,0.0100572053779549,0.0146214464692178,0.00601404556053033,0.00270677390142747,0.0113383446837315,0.0121136020100252,0.00182465501335157,0.0151424376002643,0.00858700213221449,0.0352752773885819,0.00495760132300289,0.0101041169985649,0.0205209180448226,0.00583925422648635,0.0320491896645013,0.0064406045545733
10,0.0052159610525894,0.00431089892126531,0.000204703684037192,0.000547435008462219,0.000242530808565798,0.00206115407476841,0.00303076381457532,0.00241138508602362,0.0154252602446939,0.00129454827149825,0.00126318928719168,0.0108474254735379,0.00224449464995567,0.000594898126721927,0.00233791119350869,0.000246030694527341,0.00114293480970214,0.00572939891359358,0.00257093834625852,0.00180590024990086,0.00735706102013903,0.00126360114591967,0.00259803052094146,0.00118049444999185,0.000633412048984347,0.0010248991908247,0.00194402871112422,0.00366861731847156,0.00378032120138237,0.00480057122137346,0.00233395830187283,0.000255888002194601,0.0105325472932493,0.0149570901358633,0.00872296016637589,0.0185530343184089,0.00295277297522991,0.00262378536985112,0.00557201536726095,0.0141910550704707,0.00144252418559527,0.00976848127029599,0.00197461680809533,0.0112374294964669,0.00118524487291727,0.0056577396581121,7.84315273931002e-05,0.0084584273442344,0.0126119266763406,0.00101267382612659,0.00259159418627303,0.0161935950128329,0.00718675109759372,0.00614212311412675,0.00837100325283617,0.0175246519525749,0.00232049509504004,0.00391908116298851,0.00717026253970035,0.0106917888803754,0.00715625139918896,0.00280676993105413,0.0173668293170665,0.0101811581053817,0.00442519564170485,0.00540384122822341,0.0257634445022645,0.00833427737666882,0.000382324736618571,0.00197456216301337,0.00315491114104104,0.00489820594836363,0.0086731570822365,0.00362716443421408,0.00284334126520956,0.000302436909095936,0.0119365444114319,0.00349441221826525,0.00545158750500096,0.00476859006937312,0.000154075909042081,0.00516658689621472,0.000196052936735834,0.00565604033981436,0.000314885159318784,0.00535834133429041,0.000176077673570668,0.00255089795172401,0.00441115035515967,0.0129147741853698,0.00580481852025371,0.00469769408004371,0.0016557072297608,0.000605135503617554,0.000638007997096347,0.0164138712489948,0.00859814304496696,0.000578500909711374,0.0107891562968886,0.00119625953305985,0.0035655379663229,0.00413196534031461
